text,n_likes
"Apple certainly does great marketing, ever since the 1984 SuperBowl ad for the original Mac.. But if the product didn't have a better user interface and superior user experience, the marketing would have failed in short order, and Apple would be out of business in a year.. Just as IT Experts have been predicting (continuously) since.. 1984.. Looking at Tele Vue - my personal opinion is that their marketing tag lines are rather corny. But, they do deliver a fairly good and uniform user experience (undercuts notwithstanding)..",0
I think that Tele Vue advertising is very factual and educational:. LOL!,0
,0
"There are many eyepiece brandsI would question concerning a true value, (performance/price), but TV is not one of them. One of the prime attributes Al builds into his eyepieces is the ability to perform well with a variety of telescope types and focal ratios. Many of my eyepieces are regulated to one type of telescope, such as a slow refractor where they perform fine. When I switch telescopes I may have to get a different brand out to suit that one, such as a fast dob design. TV eyepieces seem to perform better in a broader range. of styles and focal lengths than any other brand I have encountered. There are exceptions of course but overall this has become my impression. GSO plossls are pretty excellent as noted above, but probably won't hold value as much as the TV eyepieces over time..",0
"Hi:   In effect, your first sentence is correct.   Those who buy a produce and continue to do so are stating for them the product is not overpriced.   For others the cost may exceed their perceived benefit.     I had a professor who said when u bought a product u were in effect voting for that product.  Your money was labeled dollar votes.  That definition I quoted is what I was taught I an economics classs while I was in college.   I remember it well because most people think the price of a product is determined by the old statement, ""supply and demand.""   But I was taught that is simply not true.  All companies charge the highest price for an object that will sell.  Of course a company has to take into consideration return and repeat business.  But any company will do whatever it can within reason to maximize profits.   So for me, TV plossls r overpriced.   I get as much benefit from more economically priced plossls.",0
"In all consumer fields, the gap between price and performance widens as the quality of the product approaches 'perfection'. Televue products follow this trend, so they're not overpriced. Another thing is the quality/price ratio which drops as a consequence of the widening gap between the two (it's simple math).. Moral of the story: people who want the best must be prepared to spend. On the other side, for about half the price of a top-of-the-line product, one can buy something that is far less behind in quality than the simple price difference suggests..",0
"In just the past couple of decades Televue has debuted the Ethos, Delos and Delite lines. I don't know the specifics but I would bet it took a year or more to design, field test and begin production of each of those lines which means that all that R&D work was paid for by the prior sale of Naglers, Panoptics, etc. These things don't spring full-blown from the factory without considerable upfront investment.. Plus, eyepieces are as durable an item as we use in this hobby. The ones in my case (and there are about $10,000 worth there!) will last me the remainder of my lifetime and be passed on to others. It is not inconceivable that some of my eyepieces will still be in use 50 years from now. That makes the up front cost pretty minimal. In fact I don't know of anything with comparable expected longevity in any other hobby..",0
"I find there's always something extra in engineering or quality pushing a TV eyepiece above the crowd.. There are outstanding eyepieces in other brands, but usually it's only found in one particular eyepiece out of a series.. With Televe, the entire line will be excellent..",0
"I think Astro-Physics is an example of a company that does not use that business model. When used scopes sell for more than new ones, there's a message there. But from reading what Roland has written, his goal was to put bring high quality, affordable telescopes to the amateur community and he has done that.. As an engineer rather than a economist, I look at production costs and overhead and my guess is that based on cost and margins, TeleVue Plossls are not overpriced. You can always buy something cheaper that will compromise performance so that is a judgment call. The difference between the Value Plossls and the GSO Plossls is not a lot, it just depends on what you are willing to sacrifice.. I rarely use Plossls so I am happy with my Celestron GSO Halloween Plossls. But I don't think the TV Plossls are overpriced, they just cost more than I am willing to pay.. Jon.",0
"Now that is an interesting case.. With a ten year waiting list, Roland Christen is doing a very poor job in his mission of bringing affordable telescopes to the market. Namely, because he is not bringing very many telescopes to market!. If used prices are as high or higher than new, he still has some room to go in his pricing. Suppose he raised his prices 20%. It would be pure profit which he could use to expand his factory, hire people, increase production, and do a better job at satisfying demand and reducing the wait list.. Clearly RC knows much more about Optics than he does about economics, trade, fair value, or business.. Tele Vue has the opposite problem. They have a low-cost competitor that is using their R&D and producing clones of reasonably close performance for a great deal less money. Tele Vue has zero room to raise capital by increasing price. (And, their subcontractors can produce all of the units the market demands.). Everyone wants the Green label - but they expect it at the cost of the cloners and feel ripped-off by paying the Tele Vue products ""true cost"". Hence threads like these..",0
"Explore1’s simple question seems to have touched a nerve judging from the number of responses for this thread. The question isn’t simply whether Televue is too expensive, but rather how we should spend two of our most precious resources: time and money. Last Friday night I wanted to watch a movie but I didn’t want to waste two hours watching a mediocre move so instead I spent an hour reading various synopsis and reviews before I realized it was too late to watch a movie. Similarly, I’ve probably spent more time reading reviews and forum post to optimize my equipment than actual observation. Like the beefcake who drives takes the elevator to the gym, how many of us ignored the daily subtle and sublimed beauty of light all around us, only to focus on capturing a bit more distortion-free photons from a visually static object a few arc minutes across. We do this because we how we spent our time and money is part of a narrative of who we are and the meaning of our lives..",0
"Dear Lift Off, I agree..",0
"An eyepiece line (pentax XW) quite similar in performance to one of TeleVue's line (Delos) costs about the same (or did when they were still in production). Yet, I have'nt seen too many threads asking if the Pentax XWs were overpriced..",0
"Tele Vue seems to have more ""hits"" and fewer ""misses"" than their competitors. While some of their eyepieces haven't been perfect, like the severe kidney-beaning 13mm T1 Nagler, the low eye relief 4.8mm Nagler (specs say 7mm, most observers say 6mm at best) and the 12mm, 17mm and 22mm Nagler T4's have a completely idiotic eye cup height adjustment scheme. In some respects, I guess you might say they're not afraid to use customers as ""beta testers"". The flip side of that coin is that they do seriously listen to customers so they can avoid making the same mistakes and hopefully improve each new generation of eyepieces. For example, unlike the earlier Nagler T4 line, the eye cup height adjustment in the Delos line works beautifully. Early on, besides their superior coatings, Tele Vue's use of blackened edges on all of the lens elements in each eyepiece made such a visible improvement that it forced the whole industry to respond in kind. I've done serious head-to-head field test comparisons and, while it was sometimes very close, TV eyepieces never lost one of those battles. I was ""wowed"" in 1985 and I'm still ""wowed"" by their current eyepieces today. Optically, we all want perfection but reality is that spending $500 (or more!) on an eyepiece does not guarantee perfection, no matter who makes the eyepiece. There are always going to be compromises. I've had a lot of eyepieces over the years, they come and they go, but my best compliment to the high-dollar value of Tele Vues is that they have almost all been ""keepers"". So, when I buy a Tele Vue eyepiece, I know what to expect...I'm okay if there's a minor compromise or two and I'm always confident that I'll be more than pleased with the the performance...and, at the end of the night, isn't that what counts?. Disclaimer: I have no affiliation with Tele Vue or any astronomy-related manufacturer or distributor..",0
"Agreed. I am still curious whether the Topic Starter, here, will share his or her experiences, if any, with Tele Vues..",0
"I suppose I contributed to some of the controversy by stating I felt the TV plossls were overpriced.  So, for the purpose of clarity and in an attempt to further explain my view:. My comments were about the TV plossls 15, 11, and 8mm as well as the TV 3x Barlow.  I own those occulars.  I thought I made it clear that my comments concerned only those items.  I do not own any other TV eyepieces.   I wrote that I felt the plossls were over priced because some competitive brands provided  views that I felt were very close if not better then the TV plossls.  I made that statement because the TV plossls I own had very tight eyerelief and FOVs. I also wrote that my  comments were subjective, by which I meant was based on my perception.  I also noted the provided views were great just too tight for me.   I also pointed out the TV plossl constructive was first rate.   Since the competitors plossls are 1/3 to 1/2 the cost of the TV plossls I believed the TVs were overpriced.   I didn't consider any other factors but performance,construction and cost compaired to other brand plossl EPs. I also pointed out the TV 3x Barlow was a great buy and a top notch occular, well worth the price.  I don't have any interest in any company either TV or its competitors.  I was just participating in what I felt was a very interesting discussion.   I hope this clears things up a bit.",0
"Maximizing profits does not necessarily mean ""the highest price"" (I'm not sure what you mean by ""that will sell""). What we often find is market segmentation. So you can buy a particular North Face coat for $200 from North Face, or at a 10-20% discount from many dealers, or for $100-$120 at the end of the season from discount merchants, or on Ebay unlabeled for $80 shipped.. Then there is the secondary (used) market.. For astro equipment the discounts are much lower, but the secondary market (which most often supplies products that are good as new) for 50-70% of the new product market..",0
"@ Shneor,. The clothing business runs on margins of 100% to 140% - I would know as I was CFO for a company that sold luxury goods and average labels (clothing, shoes, jewellery, watches).. Nothing comparable to eyepieces where margins are tighter as there is R&D involved and a true cost to the product. The average TV eyepiece has a lot more cost than a Louis Vuitton bag which costs a negligible amount to manufacture, but is charged for a few hundred dollars (the cheapest one) for the privilege of ""prestige"" or whatever.. While a well executed eyepiece can provide better views, a Louis Vuitton bag carries stuff in exactly the same way as another bag. But people pay through their teeth so that someone will open the door for them at the boutique and suck up to them, to make them feel important and also for the ""look at me, look at me"" factor.. @ Lenny,. Plossls by design have low eye relief as you progress to plossls from low to high magnifications. This has nothing to do with TV, it is the design of Plossl eyepieces.. You pay for better quality materials, better manufacturing tolerances, better resale value and yes, a certain ""I own TV eyepieces"" prestige if one ascribes to that. How much that is worth to someone is entirely subjective as you note and I thank you for stating that as people like to apply their experiences globally and declare them to be a gospel.. -------. My 2c on the matter is that without knowing the price structure of TV we cannot be sure if they are charging too much. But from feedback occasionally posted here by reputable vendors, the margins appear to be pretty low.. Even low margins does not mean that the eyepieces are not overpriced. They are overpriced relative to other eyepieces with similar properties in regards to their characteristics (eye relief, focal length, AFOV), but this is a different story performance-wise.. If you feel that they perform better in some regard, then they are not overpriced. If you feel that the difference in performance is not that much to warrant the difference in price, then for whoever considers buying them, they will appear overpriced.. In the end, these eyepieces perform well as indicated by their popularity. But so do other brands. You choose based on what your head, heart and wallet say - depending on who wins..",0
"Plossls are scaled designs with respect to eye relief. Know the focal length and youcan calculate the eye relief across manufacturers. They generally seem to be the same across lines when I have checked, although I have only checked a few. But I guess there is not a single Plossl design, so perhaps you are comparing to a different variant. Plossl eye relief gets short below around 13mm focal length. That is one of the things that made the Naglers such a welcome relief...literally, a very wide field with comfortable eye relief. Even the 7mm T1still had 10mm of eye relief despite also being a scaled design. After using a 9mmT1 I found few reasons to use my 7.4 or 13 Plossls, and soon added a 7mm T1.. As far as price goes, I tend to buy things that I have some confidence in. Bargain Plossl's can be decent and I have some free ones that came with scopes, but they usually are cutting some corners. So when I found I had a needof a 32mm Plossl after all these years, I went back to the well with TV again. I don't discourage folks from buying or using less expensive builds, but I am more hesitant to recommend them because I don't know how picky the user will be or what the build quality will be..",0
"The number of telescopes Astro-Physics produces is limited by Roland's output, not by the cost. It's a different business model and obviously it's been successful in providing high quality telescopes (and mounts) to the amateur community. You could look a little further than just the number of Astro-Physics scopes produced to understand Roland's thinking. He led the way, he showed how to do it and people learned. All those TMB triplets that have been copied, where did TMB spring from? When you look at a ED triplet, think to yourself, ""Roland had something to do with that."". I find his business model refreshing, it shows that an enterprise can be successful if it's priorities are more than just making as much money as possible. Some folks have trouble thinking in those terms. I think he's wiser than you might think. He did his way, he enjoys life and his goal of raising the quality of optics available to the amateur community has been reached. This is a good read, posted in at least 3 forums here on Cloudy Nights in the past day or two:. The Future of Astro-Physics. ""P.S. And for the fellow that asked about a scope since 2007 in the Cloudy night's post above - yes, consider purchasing a scope from the many fine instruments available. I probably won't get around to making your scope ever, and that is not a bad thing. There are so many choices now that you should never wait if you really want a scope.. Rolando."". Jon.",0
"In 1996 I had a Orange Tube C-8 and three boys in college. There wasn't much money for extras but I wanted to purchase a 32mm Plossl to provide the widest possible field of view for my C-8.. Fortunately, the 1996 issue of Sky and Telescope had a comprehensive test of 31 different Plossls. I read that report carefully and decided to purchase the 32mm Celestron Plossl. It was about half the price of the TeleVue unit and looked to be a very solid eyepiece. I still have that eyepiece, in the past few years, that series has come to be called the ""Halloween Plossls"", it's been a good eyepiece. Amymore, I rarely use it for astronomy but over the years I have used it for Digiscoping, (afocally imaging birds) and taken many thousands of images, it has shown that indeed the original review was on the money, a good solid eyepiece with excellent on-axis sharpness. This image is particularly appropriate for an astronomy forum, it's a Stellar's Jay.",0
Well resumed..,0
Nice bird...Clean and flat enough for photos!.,0
"OK, how about this:  I own 3 TV Plossls and believe when compared to my other plossls they r overpriced.   To me it's a matter of performance, construction, and cost.   I am only comparing th TV plossls to my other brand plossls with a similar lens configuration.  It's my personal opinion.  I am aware of the various trade offs when it comes to eyepieces.   I prefer a little more Eyerelief.   My TV 3x Barlow is great and well worth the money. As far as the posts I made concerning economics and the various definitions, etc.  those are what I was taught and were considered the prevailing belief when I was in college 25 years ago.  As far as I know the field of economics has not changed when concerning price establishment.",0
"As an engineer, overpriced means I am paying for something I am not getting. The question of value, whether I am willing to pay for whatever it is, that's a different question. For example, if I want the best possible coatings, that costs money. Just because I am not willing to pay for the coatings does not mean it's overpriced, it just means I am not willing to pay for the coatings. 15 years ago, a Hadland 200 camera about $400,000. Is that overpriced?  To the person who needed it's capabilities, 5 nano-seconds per frame, there were no other choices.. You got what you paid for, it wasn't overpriced.. Jon.",0
"Many years ago, when I started in this hobby, long eye relief was only obtainable in long focal length eyepieces, and even some of them were fairly tight.. But today you can get at least 417 different eyepieces with 20mm or more of eye relief, and there are a large additional number that just miss that mark.. So there is no shortage of long-eye relief eyepieces unless you want 82° or more of apparent field.. There, there are some, but they are not common.. Other than that, though, we have a LOT of long eye relief choices, and more coming out every day..",0
"In my experience there is no target that can only be seen in Tele Vue ep's.. At the same time, they are worth their price..",0
"I have several TeleVue eyepieces. I bought all of them used. To me, they are a tremendous value. Here are some areas that I've noticed they exceed the competition. Construction/Machining. The body components are made to very tight tolerances, and seem to have very high sample consistency. My 11mm Plossls slide slowly into the eyepiece holders of my binoviewers, and there is no difference depending on which side I put each eyepiece into. I've never had to mess with centering, and they are perfectly parfocal. The only other eyepieces to achieve this are my Fujiyama Orthos. All others require tweaking, recentering, rotating, etc. to merge properly.. Another observation - I committed the heinous sin of modifying my 11mm Plossls to make them more like volcano top eyepieces, to improve eye relief. I tapered the top of the eyepiece body using my lathe. Since this is not a critical operation, I didn't bother with precise centering or truing up - I merely chucked the eyepiece by the barrel. The upper body of the eyepiece on both samples turned true within a few thousandths. This shows very high tolerances in the threading interface between the upper body and barrel. Coatings. In comparing the TV 55 Plossl to the late-model Meade 56 Super Plossl, the TV coatings are far superior. I held both up to a bright light source, and the Meade easily showed internal reflections on the glass. Not even a hint of reflections were seen on the TV.. Internal blackening. In every TV eyepiece I've looked down, it's like peering into a pitch black cave. Their internal blackening/baffling is excellent. Most other eyepieces have a multitude of lighter and somewhat reflective (black anodized) interior surfaces. Even the black paint they use on the barrel its self seems to be much darker and ""blacker"" than what I've seen from other eyepieces.. Overall, my experience shows that TV pays a lot of attention to small details to make their products very high quality. That kind of scrutiny definitely adds to the cost, but can have tangible benefits in critical viewing scenarios..",0
"I've used more Televue stuff now, and had more time with the alternatives. Would I say it's worth the cost? Well, it depends. The cost is significant, and the alternatives are often pretty good. Meade UWAS and ES82s are really good and it's better to have those than to maybe be thinking of getting a Nagler someday, or skimp on the rest of your kit. But if you can afford them, yep, they're better. And you'll be using eyepieces every time you observe, so it's a good thing to put money into.. I think for most people I would still recommend starting out with cheaper eyepieces. Most people will need years to absorb the substantial cost of building a Televue eyepiece collection, and eyepieces resell well, so it's a good idea to get something to use in the meantime. Or maybe they'll be so good you'll never see the need.",0
"I would say::. You can always buy something cheaper and take the chance of having to buy the more expensive one later on.. I, personally, choose not to have to buy the item a second time..",0
"I'm on the Yahoo AP group, so I saw the original post. Very appropriate timing, and sheds some light on things. For example, RC is putting procedures in place to turn things over to another optician(s).. And there is a new fast imaging visual scope announcement forthcoming. Depending upon what it is I'll probably get on that list to use with my NV tube, even though I will probably have macular degeneration by the time they deliver.. As to how ""noble"" his business philosophy may be - I make no presumption that profitable growth and success is somehow ""dirty"".. It is surprising (to me anyway) that he chose to invest more in mounts than optics. Mechanical engineering and machinist talent is far more common than the type of talents he has in optical design and fabrication. Perhaps mounts have a higher profit margin.. Better judges of his priorities may be people on that ten year (or whatever it is now) wait list. I suspect most of them want the finest equipment to fulfill their lifetime visual/creative aspirations. Watching the prime of their lives fly by while waiting on the pinnacle of perfection is probably a bitter pill to swallow.. Speaking of which,I suspect once RC completes his Hawaii observatory, he won't be pushing much glass at all. I wonder how those folks on the list will feel about getting a non-RC telescope?.",0
"What happened with the Dobsonian was interesting as it led to a change in and a resurgence of ATMing. Fewer people were grinding their own mirrors in the 1970s, but they began building Dobs and purchasing the mirrors to go inside. The Dob is many things, but scary to work with isn't one of them. That was the market Nagler saw when he developed the Nagler.. Word is that Al delayed the release of the Nagler 13mm from the late 70s to 1980-81 to give his new company some credibility with a line of Plössls first, before venturing out there with an unknown (expensive) design. By delaying a couple of years, he got very lucky. Coulter released the Odyssey 1 in May 1980..",0
"I think I would believe that of more people, if I didn't keep reading tales of people buying and selling eyepieces (Televues included), and often buying and selling the same eyepiece multiple times.",0
"Some buy equipment to look through, and some buy with resale value in mind. IMO, TV is a cult, and their believers are fanatics. In certain circumstances TV EP's DO perform a LITTLE better than others that cost 100's of % less. Innovation is no reason to laud a brand, value is a reason. The TV fanatics do themselves a disservice by constantly injecting themselves where they are not wanted...I could start a thread with ""looking for some good cheap kellners/huygens, NO TV product/fanboy comments needed"" and they'll definitely be in there spouting ""Ethos"", ""Delos"", ""Nagler"" like every one of them owns major shares and is desperate to keep a failing company float or something.. It's really disgusting, if TV was ""SO GOOD"" everyone would already know it. So why do people sell them at half price used? Why EVER sell them? Type 72 Naglers coming soon....LOL If TV stuff was THAT GOOD they wouldn't have to troll every thread where TV WASN'T being considered. And it's NOT as if ES or any other company couldn't produce an equally corrected EP and charge the same inflated price. YES, they are over priced. I make the determination of what is reasonable and what is not. TV products may be a little better, but not $150-$400 better, and 95% of people worldwide without lots of disposable income will heartily agree with me. I AM going to buy the 11 and 8mm plossls and the 3X barlow. I'd like the 55mm plossl, but for the amount of use it'd get I'm sure I'll do just fine with the Meade 56mm instead. Here's a ""problem"" I have with the (apparently) anti-EAA crowd, IF EAA was 1st, and glass EP's were new, I believe you'd all be railing against them. Same with the TV boys, got too much invested.... As a visual purist, I'm taken aback by the # of AP threads in ""new content"" that I have to wallow through. I Now it's my turn to brag, I got a pair of Tasco 7X35 318Z (10 deg) in perfect shape with caps, case and owners manual for $10 the other day. Should I troll everyTV thread and say ES is a better bang for the buck? How would they like that? TV doesn't care about you or they'd offer waterproofing and make smooth side barrel replacements optional. Harley owners use that same ""resale value"" line when all else fails. (the only difference being TV isn't obsolete junk but both ARE overpriced) OK, TV fanboys, AP'ers, Off topic posters, EAA haters and Hardlys...did I miss anyone? Is a $90 TV 11mm ""better"" than a $9 Vite 10mm? In exactly what way? (besides edge correction at extremely short F/L's) I'm a mechanic and I know Snap-on tools aren't necessary...exact same thing, a status symbol. My $100,000 Snap-on box of tools is not ""better"" than my $1,000 Craftsman box, end of rant.",0
"Rebuttal #1 Good mechanics I know not only work a full time job, also have a (driveway, yard, garage) full of cars they work on the side. Never lack for spending money. #2 Most everyone owns / displays status symbols. Some are ostentatious in their humility. #3 You're a clown. Funny like a clown. I'm amused (Goodfellas) #4 The ""other"" group (pick one)  is certainly misguided in their astronomical choices, whether  activity or equipment. Most are irredeemable I know, but every now and then I find a red pill. Never online, always in the observing field.",0
,0
"I am happy that Tele Vue has some lower-priced competition. I think Tele Vue spurred everyone to raise their standards of quality and performance.. Here's a historical data point. The Zeiss Astro-Plan, a flat-field König derivative (I think), cost $140 in 1971. That is about $900 in today's dollars. And today $200 will buy much better eyepieces, simply because of technical progress..",0
"Hi again:  this is a thread that started with the simple question, ""are TV eyepieces overpriced"". I didn't start the thread, but I wrote that yes, I thought the plossls were overpriced.  I have consistently said it is my opinion they are overpriced and I stated why I felt that way.  I noted the problems with the tight eyerelief and that some competitive brands provided as good a view with a little better FOV and eyerelief.   Plus they are 1/2 to 1/3 the price.  My opinion concerns only their plossls (the 15, 11, and 8mm). and their 3x Barlow because I only own those occulars. I know that a person can buy the TV plossls because they appear to be built better and there is better quality control etc.   But I took all of that into consideration. I still believe they are overpriced when compared to other plossls.  So, I hope that we all keep our heads about this issue.  I can tell that some of you are passionate TV supporters and that's fine by me.  I respect you for your opinion.  Finally, I have read all of the contrary posts and have benefited from the knowledge gained.",0
"I am not a Televue fan boy, but Delos line simply gives to me high optical quality, good ergonomics, large field, and big comfort through large ER, that is exactly what I wished.. That was before the existence of Morpheus line, cheaper and very good, but not adjustable.. Nikon NAV-SW ate more expensive, have not the same ER, but are smaller, that's true.. Anyway, all my Deloses are second hand, but if not, I think that I could have been able to buy them new, on a longer period.. All things considered, if I had to look for good eyepieces, I'd buy Delos again once more, with maybe one or two Pentax XW, I love them too but I wanted a coherent line.. You know what ? I'm happy !",0
"Also, the reason Tele-vue doesn't sell replacement smooth barrels is pretty obvious if you've ever looked closely at their eyepieces. A lot of them (perhaps most) have lenses and other parts within the barrel! So it's not like you could just unscrew the barrel and screw on another one. It would be major surgery to remove and replace the barrel elements, and you could easily get them dirty or get the spacing wrong..",0
"Wow, someone needs a time out. Why don't you tell us how you really feel? Your opinion is as valid as anyone else's but you seem to have a deep seated hate injected into yours as far as TeleVue and other folks opinions are concerned. You don't have to disrespect anyone when stating your opinions and your feelings about the eyepieces others choose to buy. Simply say they are not worth it, to you. Myself, with the premium optics I put in my homemade telescope I choose to use the best I can afford which includes a Paracorr to correct my fast mirror. I bought most of them used and in my opinion they make that rare perfect night out under the stars more perfect.",0
"I think you have to look at the history. The TV Plössls were introduced back in the 1980s and raised the standard. At the time most of us were using Kellners! Several competitors caught up with it very quickly at lower prices. Whether TV Plössls are better than all of the competitors is debatable now -- Plössl is Plössl, and once a certain level of quality is reached, there's not much more to go. TV's forte is the wide-angle and long-eye-relief designs, not Plössls, although their Plössls are certainly very good and I have a couple of them.. So, on the narrow question of whether TV's Plössls are overpriced relative to the competing very similar Plössls available today -- I won't say they are, and I won't say they aren't. I will gladly say that if you want a Plössl, TV is not the only game in town..",0
"If you are happy with your gear, then God bless. Through the vast majority of this thread, most of us who have been affirmative with respect to the OP's question, have been respectful in our responses.  When someone asks the question ""Is brand x worth the price"", why should one be surprised when people step up and say yes?  You could have substituted ES for TV and there would have been a host of people saying yes. Some of them would have been TV owners!  Disagreeing with the idea that TV's or any other EP brand are not worth the price because EAA is going to replace them is not a knock on EAA. Each tool for the right job.  I will summarize what I and many others here have repeatedly said 1. The best gear to use is the gear that gets you outside and under the stars. 2. You should not feel obligated to mortgage the house to enjoy this hobby. It certainly is not necessary and anyone that suggests otherwise is wrong.. 3. Making better optics costs more. Reducing costs means making compromises. 4. The returns in performance diminish as the cost goes up. It is entirely up the individual to determine what works of for them.. 5. See number 1 It is the circle of life and you could substitute any other product in for optics and not diminish the truth of it.. JMD.",0
"I would never, ever look at a screen, never. I mean who would voluntarily sit themselves in front of a computer for fun?",0
OHHH The IRONY:-)  Too Funny!,0
"I'm not going to get into the other threads at this moment, but I will say that in this thread, people ""spouting 'Ethos,' 'Delos,' 'Nagler,'"" are by definition doing so, because it's appropriate to the thread..",0
"Mr. Nagler is the kindest, gentlest, lovingest and most competent optician/designer of fine eyepieces I know, who provides great value in his product lines for the benefit and pleasure of his exceptional customers. And, why yes, I keep a copy of an autographed picture of Uncle Al in a prominent place on my piano!. Happy holidays, y'all!.",0
"You were aware that the Plossl was invented in 1860, right?.",0
"Yes. And that Clavé Plössls were considered elite eyepieces in the 1970s In those days, though, Kellners were the usual economy eyepieces, and people who wanted a better eyepiece generally used orthoscopics. Plössls existed but were not all that widely used until Tele Vue introduced its line.  Soon Plössls were popular everywhere, and, as I said, other companies were making some that were probably not significantly inferior to Tele Vue's.  Tele Vue's strength is the original designs (Nagler, etc.). Their Plössls are good but not incomparable..",0
Now more than ever I'm so looking forward to getting my first TV eyepiece..,0
"Hope it is all you want it to be.... in reality the differences are far far far far smaller than often stated here,. I have compared Pentax, TV, Vixen, Baader and Tak eyepieces and each had their strengths and weaknesses.. We recently compared a Delos and an XW and the views were near on identical we also compared a Nagler to a Tak LE and both felt the Tak showed more fine detail.. ""Horses for courses"" comes to mind......",0
"Wow!!! That's all I can say. I do think that there are some TV fanatics among us, but apparently there are also Brandon and Nikon and Zeiss fanatics - just pick a brand. TV eyepieces aren't always better in every respect than inexpensive competition. They do make amateur eyepieces to relatively high standards. So do other manufacturers (or should I say vendors who have their product manufactured offshore, just like TV does?). I'd say if you have to ask if brand X is overpriced, it's overpriced for you. There's no point in generalizing. Maybe we all need to take a deep breath..",0
Most excellent advice Shneor!.,0
"Are they worth the price? Depends on how you value that. In my opinion, and I own several, yes and no. Long before I ever heard of TeleVue I was happy observing with my Orion Stratus eyepieces. Those were/are far from perfect, but I didn't care. I spent more nights out observing using a XT10 and the 21mm, 17mm, 13mm and 5mm Stratus and Hyperion eyepieces and had a blast doing that. So are the overpriced? In my opinion, yep. Having said that let me say I own the following TeleVue eyepieces in order of use and love:. 22mm T4 Nagler. 31mm T5 Nagler. 26mm T5 Nagler. 35mm Panoptic. 27mm Panoptic. 12mm Delos. 10mm Delos. 8mm Delos. 14mm Delos. 17.3mm Delos. Paracorr Type II. I have also owned:. 11mm Delite. 7mm Delite. 24mm Panoptic. So why do I say overpriced? Because I firmly believe that you do not have to pay out thousand of dollars of hard earned cash to enjoy observing many many objects in the night sky. For that matter, I also own the 3.5,5,7,10,14 and 20mm Pentax XW (my main eyepieces). I also own some Explore Scientific 82 and 68 degree eyepieces (30mm, 18mm, 11mm 82 degree, 24mm and 20mm 68 degree) three type of Orthos and a few other eyepieces. I guess I am a snob and I guess I am opposite of saying yeah, I paid way too much money for all of these. They are overpriced. Why did I do that? Because one night in Utah's West Desert a friend loaned me his Pentax XW in the 10mm, 20mm and 30mm eyepieces. Guess what? I instantly saw the difference in the eyepieces. So I began to add one at a time, paying cash until I had each one listed. My wife would roll her eyes and say ""REALLY?"" Yep, and I purchased them and am glad I did. They do make a difference in my visual observing.. So there you have it. Do you have to spend money and investi n the TeleVue or Pentax XW or Nikon or other premium lines in order to enjoy the hobby? Nope, not at all. So in my book yep, the ""premium"" eyepieces are over priced but suckers like me that look through them and go WOW!!! and keep going WOW!!! everytime I use say my 22mm T4 Nagler or my 10mm Pentax XW or my 12mm Delos, then yes, they were overpriced but well worth the cost of admission. It really comes down to whether one wants to pay them. I've tried most of mine out before buying with someone else, but not all, but that helped me to know if I wanted to pay the overprice. So there you go. Overpriced? Yep, they are a LOT of money. Worth it? I cannot speak for anyone else but for me they are as I paid cash for them and enjoy my work horses when in the field. I fear based on the last month though that they are in for a long winter's nap in their eyepiece case. Oh well, I've gotten a couple of snowshoeing outings in. Guess that is a good analogy also. I pay top rate for the elite and best snowshoes because of what the shoe will do in a variety of conditions and locations. I want the options to have the best and to use them when I need or want to. Eyepieces are like that. You don't have to spend the money to enjoy the hobby. If you can save and pay cash, then over time you'll have a collection that you can use in a variety of conditions, on a variety of objects and in a variety of locations. You'll know what eyepiece to use in the conditions, both at the ground and in the sky to maximize your observing. Paying for that, yeah, I can over time, but again, those old Orion Stratus eyepieces, though not perfect, did a good job of having me enjoy my time at my scope. In the end, THAT is what is about. Enjoy time at your scope and away from the grind of everyday life. At least for me..",0
"Actually I plan to get at least one good TV eyepiece to see what the big deal is all about and to reward the company's innovation and dedication to the hobby and general high standards. Televue is also kind of local-to-me and I support that. That stuff means a lot to me whether in this hobby or other hobbies or work related fields so sometimes it's fine to spend extra for those reasons. As I build up I'll be totally open to other brands both new and used, greatly aided by the very fine advice here at CN.. That all said, the last few days the clothes dryer looks like it is giving up the ghost so a new replacement will be coming out of my astro-toy account. If it ain't one thing it's another, last year it was a new chimney and heating system, year before major roof repair.... sigh..",0
"A friend who managed a machine shop used to say with a smile:. ""You can buy better but you can't pay more.."". As Mitrovarr said, I dont necessarily recommend TeleVue or other expensive eyepieces to someone just starting out. There are other good eyepieces and other good eyepieces that are much more affordable. The time to invest in TeleVue eyepieces is when you have enough experience to know they are what you want... Jon.",0
