text,n_likes
"Well I did it again!!  I ordered a 20mmSWA this time.  I did cancel my order for the 34mm I had on backorder.  I decided the 34 was to heavy for my little 4"" refractor.  The 20mm was in stock so it should ship today.  None of these eyepieces have even shipped yet and it has started to rain again!!  AAAAAAAAHHHHHHHH!!!!!!!!",0
"They don't blacken the last few threads so that when attaching a filter I guess the paint doesn't interfere with threading, IIRC Bob.",0
"I ordered one from a source that did not have BACKORDER shown when I ordered, but does now.  I fear I may have to wait..",0
"Hi Bob, all my TV Naglers are the same, the last few threads are not blackened either. I think if you dont use filters you could do it yourself with a fine brush and some ultra flat black paint. The 28 SWA is a fantastic ep and for the current price it great!.",0
Adorama and OPT have them in stock with free shipping..,0
Both of them show Backordered on several focal lengths on their webesites as of a moment ago..,0
I not only ordered the 28mm from OPT with free shipping I also got $4.50 back for being an OPT Rewards member so I am getting it for $85.                    Barry.,0
"Count me in too, gentlemen.  I just put some money down on a backordered 28mm SWA.  The funny thing is, just 5 months ago, I was sure I was done buying eyepieces.  I think I am done buying EP's for now, unless they start selling Pentax's or Nagler's at these prices!.  By most accounts, this should be a step up from my current Baader Scopos 30mm, and the price is almost too good to be true.  I remember long ago admiring these eyepieces at the local scope shop, thinking that there was no way I would ever be able to afford something so ""high-end"".  It was priced higher than my first telescope!   I'm not sure what could have caused such a price slash, but I sure am happy to be a future owner of one of these beauties!.",0
If they start selling Pentax's and Nagler's similarly priced you will then see a flood of used Meade's and Celestron's hit the market at even cheaper prices,0
I have both of these eyepieces as well and must certainly have different caps than you received. I have yet to see a cap stay on. The eyepiece can not be put on its' side and picked up with the cap still attached. It's a pain in the rear..,0
"With everyone buying up these eyepieces the Earth will be Venus's twin not the other way around. It will never clear up. It's El Nino, or whatever forever!. Jeff.",0
how do these compare to the Celestron Axiom LX?. they both sport 82 FOV.,0
"these have 68 degree FOV, the meade UWA has the 82 degree FOV. I own the AXIOM 23mm and 15mm LX both excellent eyepieces..",0
I ordered both the 20mm and 28mm from OPT today.  According to the OPT website both eyepieces were shipped today!  So that means some sort of bad weather next week.  Sorry Texas!,0
"I have one, and love it dearly.  That is the 18 mm Meade Ultra Wide EP..  Michelle",0
Yips!!  My eyepieces were not backordered.  Only one was the 5000 SWA but that is a start....,0
I guess it's a case of ymmv.Mine lay on their side and the caps stay on,0
I don't notice a problem with my 28mm. The cap is a light press fit to put on and seems to stay there well enough..,0
A little off thread...I just got my Axiom LX 10mm from astronomics and it was on sale (2 out of 3)...it is a beautiful EP...I love the twist up eyecups on the Axiom LX's..and I will probably not get to use it any time soon with the parade of storms wreaking havoc across the country!!  I hope someone is having clear skies!!.,0
"My 24mm is coming on Friday, and of course we are in for another Pacific storm this weekend with rain and snow! Thanks again CA!!. Jeff.",0
"Still waiting for the rest of my SWA set to arrive. But as for the caps, on my 16, 24 and 34 they all fit nice and tight and don't come off unless pulled. Now my Axiom cap, it wont stay on worth.... cap. With an ""r"" in there..",0
My supply of 'no' power ran out yesterday.  A 34mm SWA in the next batch to Astronomics has my name on it..  Tom.,0
"I bit on the 20mm SWA, the 24mm and 28mm are tempting, I don't have much need for 80 degree FOV or more, so does anyone know of a review of the 27mm Pan to the 28mm SWA? I love my Pan, but I am tempted. Also, how about reviews of 24mm SWA to 24mm Pan?.  Also, Astronomics, are you getting more at this sale price?.",0
Yes. We get new stock about once a week or so..,0
My 16mm and 24mm just arrived via FedEx from Astronomics today.,0
I just ordered my 34mm....,0
"First light with my 24mm last night. Well, actually, it had first light at a public outreach event last friday, but I did not get to look thru my own scope all evening   Anyway- I am very impressed. Take it with a grain of salt cause I am not that experienced, and my scope is only a 6"" f/8.  Stars pinpoints to the edge, some blackout unless I turn the eyeguard up about 1cm. A little false color on bright objects at the edge of the field. I did not notice any pincushion, but this was not terrestrial. I'm not a big fan of the weight or the giant flat top, but those are minor..  I did see some vignetting when I barlowed it (2"" 2x GSO), probably the outer 10% seemed slightly darker. I was expecting this, but what surprized me was how hard the line was at the inner edge of the vignetted area. The light loss would not have been noticable except for that..  allan.",0
"Meade 24mm SWA.... Then, and now..",0
"My resistance held up for only 3 days.  Got the 28mm SWA on order.  It fills a hole in my e.p. collection.  Looked hard at the 34mm, but its weight kept me away.. If I like the 28 and the sale is still on, the 24mm and 16mm are possibilities.  Still, those latter f.l.s are close to a couple of Panoptics I have and it may not make sense to add them.  I'm wondering how a pair of 16mms would work in my SV binoviewer.. Bob.",0
Another then and now:.,0
"I *JUST* received m6 16 mm SWA literally about a half hour ago...... so, I want to first express gratitude, and a wish for safety, for the FedEx guy who delivered the package TIED UP IN A PLASTIC BAG... IN THE MIDDLE OF A BLIZZARD!! (It's still coming down here in Long Island, NY, and we've already got what looks like at least 6 or 8""!)...... And then, thanks too, to Astronomics for holding the price even if there's such a run on these EPs.. I opened everything up, lifted off the eye lens cap, and quickly put it back because at that point, I noticed my hand as freezing!  I'll probably go inspect it in a couple of minutes now that it's had a chance to warm up so as to preclude any dewing.. It's a nice looking piece of equipment.  I'm impressed already by it, as it is about the size of the 9 mm TMB Planetary, and definitely much smaller than the 21 mm Orion Stratus, and its f/l is in between.  And, it came in a very sturdy, solid-feeling box with a lined, shaped cavity to keep it from moving in transport.  And all that was in a cardboard shipping carton.. Now, unfortunately, as I said, we literally have a blizzard right now and it is expected to last until sometime tomorrow.  In fact, I haven't been able to use my scope for (way) over two months now..",0
I hope they don't run out.  I've been on backorder for 2 weeks....,0
I got my 20mm SWA today.It completes me for now.. Here's a pic of my SWA trio with a trio of Speers Waler eye-pokers in the background..,0
"At these prices I would love to own the 28mm.  However, due to facial architecture I just can't get comfortablly close because of the flat tops.",0
You'll probably get yours soon Keith. I just got my order today and I ordered it on the 16th..,0
Thanks David.  Mine was ordered just a day before yours so hopefully soon.   Not that I can use it with all the nice weather we keep getting..,0
"I ordered the 34 from our sponser, I have a large gap from 42mm to 27mm that it fits nicekly, especially at that price..",0
"Mine are still showing on backorder, but I didn't order until the 22nd..",0
If I get a pair I will do the same as what I did to the 26mm Meade 5000 Plossls..,0
"I ordered the 20, 28 and 40 on the 16th and I am still waiting. I must be getting close to the top of the list, I bet its the 40 that's holding things up. That's ok, a deal like this requires patience.",0
"My 24mm arrived a day early on Thursday, just in time for full Moon and another Pacific front with rain and snow forecast through the weekend. I only had to wait a week for mine, it came much faster than I expected. Thanks again Astronomics! Jeff.",0
"I hope you get a chance to use yours soon, Jeff. Mine got first light last night with the nearly full Moon out. I was surprised at the lunar performance. Very sharp, crisp image of the entire Moon with no glare or ghosting. Even with the Moon out of the field of view there was almost no glare. In addition to being a great deep space eyepiece, it also makes a great low power lunar eyepiece too!.",0
"I ordered the 20, 28, and 34mm in the 19th to go with the 24 and 40mm I already have.  I guess if people from the 16th are still waiting, I'll have another 3 days on top of that.  's OK as the skies haven't been clear here but once since the order..",0
"Mine shipped from Norman, OK at 4:49pm today!  Weather outlook cloudy for the next few days….",0
"When did you order yours?  I placed my order on the 22nd, but no news on the ship date yet",0
"I just received an email notifying that my 20, 28 & 40 also shipped today! w00t. Weather forecast for next Wednesday: Mostly Sunny! w00t w00t.",0
"Tom, I ordered mine on the 16th of Feb. I believe Lew ordered his on the 19th..",0
"I just got notice that my 34 and 16 have shipped, come on next tuesday.........",0
"I did own a 24 Pan but sold it an picked up NOS on a 22 Pan that I liked better than the 24. I just received the 20&24 Meade SWA's and after a few nights out sold the 22 Pan, although I have had two of the 22 pans over the past 15 years these SWA's are really nice, so close that I eneded up selling my fave ep. I also bought the 28 SWA and although never owned a 27 Pan for a direct comparo the 28 is really nice, on almost every aspect flateness of fov, er,contrast,detail,built quality,fit n finish, I am very please with these meade swa's and thinking about the 34 next. At these sale prices its a no brainer but even at there price before the sale they were decent enough..",0
"Gavin, thanks for the reply.  There was a problem with the credit card number I entered on the order.  Mine should ship Monday now",0
Fedex will deliver my SWA 34mm in the morning! And the weather for tomorrow? Clear and 55*! Can't wait.. Tim.,0
"Just tried out a pair of 16mm Meade SWA's I got today at Skies Unlimited (sorry, Astronomics; they've been great with me in the past); on M37 they were excellent.  In the store I focused on a cell tower in the distance during daylight through a TV 101.  There was noticable pincushion, I think a little worse than the TV 15mm Panoptic but with better eye relief.  Pincushion and edge distortion through an F10 SCT at night was not as noticable.  For these prices, I think it's close enough to the Panoptic that it's well worth choosing this Meade eyepiece over the Pan 15mm, especially as part of a bino pair. M37 is one of my favorite targets and it was framed beautifully in the 16mm SWA's and the magnification was at what I guess is about 162x, as the Burgess binoviewers probably make the F10 SCT to about F13.  I haven't drift tested eyepieces with these binoviewers so I don't know what the effective focal ratio is exactly, so this magnification is only an approximation..",0
"Jim got an email for tracking  via fedex , my 34mm will arrive on the 9th!! Cant wait to see this big boy. Bob.",0
"Thats great, let me know how you like it! Gotta get goin, my wifes back in the hospital again with fluid on the outside of her lung again, this is the 2nd time but they are treating her differently this time so will see, I just want her home and safe.. Jim.",0
"Just got my 34mm SWA. All I can say is WOW! What a whopper of an ep. Much larger than I expected. Very nice day here, hope I can try it out tonight.. Tim.",0
I am going to pick up my 34mm today at the scope shop!.,0
"Very nice! I picked up the 34mm and it is lighter than my 23mm Axiom. Feels lighter anyway. I already stuff the 23 in a barlow and have the counterweights setup as easy magnet stick ons. The 34mm SWA will fit the same way with no adjustments. I basically have a SWA 34 and 17 now that will fit my scope nicely. As always with the new equipment, it is raining good..",0
"Wow, that is really great to hear.  I had always planned on getting a 24 Pan, but decided to get the Meade SWA instead.  Reading your post assures me I made a GREAT decision.  Saved a lot of money too.. Michelle",0
"I hope they stop these sales soon, I dont have much space left in my signature. Bob.",0
,0
"Celestrons went on sale and I bought a 23mm Axium, Now Meades are on sale and I bought a 40mm SWA...... Please stop and end the sales soon so I can quit ""Saving Money"". I don't know how much more money I can afford to save!",0
"I stopped listing ep's a long time ago, its always in contant change untill you get ones you really like to look threw then something new comes along. These meade's are real sleepers, they have been out for some time I feel nobody gave them a fare shake cause there havent been many reveiws out on there ep's for a while. Its always been about a lot of hype on what TV does, boy Al has one hell of a marketing team and long time rep but its nice to see some competition in under the 100 degree fov ep's.. Jim.",0
"That 16mm is very tempting for me even though I have one in tha focal length already.. I'm going nuts...what to do, what to do...stop the sales! :flexible: :flexible:.",0
Too bad they don't ship to Europe.. =(. D.Don.,0
"I really wish they had something in the 12mm-14mm range though. I bet that would turn me COMPLETELY mad!! If anyone knows, let me know. I'm looking forward to the madness..",0
"I just received my 34mm SWA yesterday from our sponsor (ordered on Feb 16).  Based on the QUANTITY of eyepiece received, including the big box it came in, it's an awesome deal.  Here's a pic of the Meade with box alongside my 25mm Televue Plossl.  btw, I paid the same price each for the Meade and Televue eyepieces.  I hope to tryout the SWA tomorrow!.",0
"Just got an hour between clouds to try out the new 34mm. I think it's gonna be a favorite. Nice eye relief. I could keep my glasses on and see the entire range comfortably. Talk about a cluster buster. It was a great hour spent and I even got to try it in my barlow which was amazing x2. Now to get that 2.5, 2"" barlow to take it to about a 13.6mm equivalent. This eyepiece is great and even without glasses I twisted up the eyecup and it was super comfortable. I can tell this will be my goto piece for DSO's. After the Axiom, it is seriously not that heavy to me. I thought I might have to strip the housing for weight, but no way on this one. Good as is. I believe I really like the 68 degree on this. What a deal!.",0
"I finally got to use my new 16 mm Meade SWA.  Nice crisp images and nice wide fields.  Unfortunately for me, 16 mm in my 1000 mm f/l scope gives me only 63x... and it was a night of only so-so seeing and not so hot transparency here on The Island.  But again, what I did see was pretty satisfying.. I was more amazed at its actual size; I didn't measure it with a ruler, but it's one third the height of my 21 mm Orion Stratus and 3/4 of the width; it's smaller than most of my TMB Planetaries!  And, it's lightweight.. All in all so far, it's been a pleasure to use, after one short night..",0
"Just had about a half hour before the seeing turned to duck soup here, had the 24 and 28 out with the 6"" MAC on M42, the nebulosity was nice and very detailed with excellent contrast were it ended and the sky turns jet velvet black and the stars in the trap were like perfect round diamonds then some hi level snutty clouds rolled in, oh well. Really like the 28swa, one very nice 2"" wide feild ep..",0
"Hi everyone,. I ordered the Meade 34 SWA on the 24th...so I am about a week away? Anyways, I have never seen these SWA before so I am wondering how wide are the eyelens that you look through? I really like eyepieces with large eye lens such as the Hyperions and am hoping these have large lens as well. I really like..from pictures... how the panoptics have really large eyelens, how are the lens sizes on the Meade SWA compare to the Panoptic?. Hi Wade,. could you post a pic looking down the lens for me or measure the diameter? Thank you.. I am also thinking of getting the 28mm during this sale but am wondering if ER will be enough for me to see the entire FOV comfortably with my glasses? ER is listed at 22mm but I hear that the lens are recessed 5 mm. Does anyone have the 28mm that could tell me their experience? Thanks alot.. Tony.",0
"I have an 18mm SWA 5K. Is does pretty well in my 9.25 SCT, but the edge performance is not so great in my TelVue Ranger  or my Orion 100 f-6. I've been wanting to get a 24mm Pan for the refractors. I wonder if the Meade 24mm SWA 5k would work in this power slot. Anybody no what the edge performance would be like in either of my scopes compared to a 24 Pan ?. Wayne.",0
"Tony, I don't have a picture (sold my camera to my brother and haven't gotten a new one yet) but I did go measure the eye lens on my 34mm SWA for you. Its 1 5/16 inches. I don't have my 28mm yet to give you my experience other than to tell you that on my 34, 24 and 16 they all have recessed eye lenses, but I find the ER to be very comfortable with my NON-eyeglass wearing eyes. Hope you enjoy that 34, I'm very happy with mine. I'm still waiting for my 20, 28 and 40 which should be here Wednesday.. ~Gavin.",0
Got a shipping notice for the 34mm SWA I ordered from Astronomics on 2/25 today.  FedEx says they will deliver it on 3/11.  Tom.,0
"Thanks Gavin,. Thanks for measuring for me. I received mine yesterday, Monday. The eyelens is definitely big enough! I reallized it only looked small compared to the massive eyepiece! I was surprised to get the eyepiece so early...was expecting it next week since I never received a shipping notice.. The built quality is awsome. I just put in an order for the 40 SWA!!!   Maybe to be followed by the 28SWA. Did you get all of your six Meade SWA during this sale? I hope you enjoy all yours too.. Tony.",0
We are about to see an over abundance of Meade eyepieces in the classifieds soon for even less.,0
Yea I could not pass up on this eyepeice sell. So I just placed a order for a pair of 16mm SWA from Astronomics for my Binoviewers. I have got to stop spending money LOL over the past two months I have spent over $825.00 my wife is going to shoot me..,0
"Yeah, but is was on sale!",0
"Yea she will understand it was on sell. Its just the other $700.00 that was not on sell that she may not understand. LOL. In the past two months I have bought a Meade 8.8 UWA a Meade 18mm UWA and a Meade 24mm UWA, plus a used CCD camera and new solfware and now two Meade 16mm SWA. At lest I will die happy I just hope it quick....LOL.",0
"Nope, I bought the set that comes with the 16, 24 and 34 in a nice aluminum case from a different dealer. I did get a very good price on it, but I got it before this sale. Astronomics and others have the set (. ), but it doesn't look like its included with this sale. But now I get to fill all those empty spots in the case!. My package should be here tomorrow. I can already tell it arrived at the local FedEx facility this afternoon because a big gray thunderhead rolled in with it.",0
I received shipping notification this morning.  Now the wait begins....,0
"Well the used price is going to depend on the future state of this line of eyepieces. I remember when Meade put the 4000 series UWA on clearance to get rid of them and make way for the 5000 series. Once the 4000 series UWA were gone, their used price was well above the clearance sale price, I know I bought and sold an 8.8 UWA and made money. I regret selling that eyepiece, and have since purchased a used 14mm 4k UWA.... If Meade ends the 5000 SWA line, to make way for 100 degree eyepieces (my guess) the used price will be at or just above the current sale price. Why? They provide near Pan performance for a very small fraction of the cost.. Meade may also just copy Tele Vue and end some of the SWA line (the 16, 20 and 24 for example) to free up production debt/credit and launch the 100 degree eyepiece. In this case, the used price of the longer FL eyepieces will be above the current sale price, if the remaining SWA return to pre-sale retail price.. I don't see many 34mm SWA, for example, selling for $50. I would guess they go for $125-135-ish..",0
Funny I just order a pair of Meade 16mm SWA from Astronomics the other day and now the 16mm are no longer listed on there website. Wonder if they will no longer be be getting the 16mm anymore.  I am waiting to see if I get a e-mail from Astronomics saying one way or another about my order if I will be getting these eyepeices are not.,0
"A ha, the plot thickens. I imagine there is $$$ overhead keeping so many lines of eyepieces in production, and then trying to introduce a new lineup, ala 100 degrees. Its a shame, I like 82+ degree eyepieces, but 68-70 (Pan/SWA/XW) is really all I need..",0
"The event is while supplies last.  We are contacting people about the 16mm if we can't supply as Meade is out of stock.  There might be more available, but if the shipment doesn't come in before the end of the time frame, then all backorders to dealers are going to be terminated.  We didn't want people to continue to order them from us if we couldn't guarantee delivery..",0
"Yea I am thinking the same thing. I bet in the next few months you will see the end of the Meade SWA eyepeices and you will start seeing ads for the new ""Meade SUWA 102dg eyepeice""...LOL I have never look throught the new 100deg field eyepeices but for now I am more then happy with the few 82 deg and 68deg eyepeices I have.  Out with the old and in with the new....",0
Thanks Astronomics I thought as much. Its no big deal I will wait and see.,0
I got the email and jumped on it right away.  I was able to order and get a 16mm.  Beautiful eyepiece.  That one and my 24mm are my premium pieces.. Thank you Astronomics!.,0
Can't see Meade giving up the SWA's for a 100deg ep. What would their entry level wide angle be the 82deg ep's? I think you still have to have a starter wide ep. I believe they  will come out with another 68deg (Series 6000)even if they develop a 100deg ep..,0
I can't say that I don't follow ya there..could definitely be true..,0
*sigh*. I guess I should have expected this... Too bad I couldn't muster the resources to get one of the 16mm before they up and dissappeared.  Hopefully I will be able to get the 34mm.  Mr. Bieler Do you know if Meade still has the 34mm in stock?.,0
34mm are still a go..,0
"There are now other vendors who have lower Meade SWA prices, too.  Just saw one a few minutes ago..",0
How about the 24 and 28?.,0
As of now it is just the 16mm..,0
"I was able to compare the pincushion of the SWA 16mm to the Pan 15mm (though not at the same time, as I had evaluated the Panoptic on another date) and I think the Meade is a little worse; however, edge correction and sharpness through the Meade was in my opinion the equal to the Panoptic so I bought a pair for my binoviewer..",0
"w00-h00!! My 20, 28 and 40 arrived today! Kudos to Astronomics for one of the best packaging jobs I've received. As fate would have it, its completely overcast here today.  I already had the   that includes the 16, 24 and 34 in an aluminum case. There are spots for the rest of the series so I had some idea of the size of the 40mm, but until you see it in person, you really have no idea. I'm going to need counterweights! I'll post pictures of the whole set in the Eyepiece Series Collections thread.. Picture of 40:.",0
Another pic of the 40 showing the diameter:.,0
Wow! Can you even get your hand around it?.,0
"I got my 40mmm a few weeks ago.  It is huge, 2.75 lbs, but the views are wonderful. If you raise the eyecup up to the proper level, to quote my friend... ""it's like having a lounge chair for your face"". Jaimo!.",0
"Nope, I cant get my hand around it.  lol, I love it. I haven't used mine yet, hopefully will get a chance tomorrow night..",0
I ordered my 34 and 20 SWA from Agena on Monday evening and they were delivered this afternoon. Pretty good for a CA to MI trip!!.,0
Mine are in Chicago International Dispatch as of 12:08 today.  They'll be running the Canada Customs gaunlet soon..,0
"Gee, do you think I could binoview with these?.",0
"yes, if you remove the eyecups, and your nose.. allan.",0
"Kroum,. I picked up a 16mm from Woodland hills for $49 yesterday. There was a small issue with my card, so they called me - but said it should ship today..",0
Still waiting to hear from Astromonics about my pair of 16mm. Hate to change horse's in mide stream but I am afraid if I wait to long everyone will be sold out and I will be left empty handed. Oh well if I don't get one I will just wait until some come up on the used market..,0
"Speaking of the 16mm SWA Meade; does anyone here have any experience with it, or could comment on its performance? I have a C11 (HD) and would like to use it for some planetary or zooming in on smaller DSO's. I figure for $49, I really could not go wrong.. Thanks,.",0
"I've used mine once (only ONE clear night so far) and that night in New York, there weren't that many stars that poked through the soup, but Saturn, four of its moons, and a smattering of stars looked great in the field of view.  But for me, it's a low power EP, 67x..",0
"I got my 16mm out last weekend. One of the better weekends with the scope. The ER is tight, but remarkably sharp even in my fast f5 reflector. M35 looked spectacular..",0
"Thanks guys! I figured at 11.9mm ER, I will be taking my glasses off, but that is not an issue as I usually keep them off for most of my observing..",0
"Ok, finally ordered a 34mm from Astronomics!  Perhaps to compensate for all the clouds, fate tossed me a bone, they had a few in stock!  I can not wait.. I just want to mention the excellent customer service over the phone, the whole order took around a minute and a half..",0
I ordered the complete set of eyepieces from Astronomics on Feb 20th. I received them yesterday. Until you have them in hand you can not appreciate the size of the eypepieces. Here is a photo of all of them along with my Baader Hyperion zoom eyepiece as a size reference..,0
They must be monsters!. Here is a pic showing some other large EP's compared to the zoom! Gives you an idea of the size of the meades!,0
"Definitely stout looking!  Beautiful set, however!",0
"Waiting for my Meade 40mm monster too.. Here's the Hyperion zoom with an Axiom 23mm LX from Astronomics:. Best,.",0
Just received my 28mm SWA from OPT yesterday.. Not as heavy as I thought it would be..                      Barry.,0
"Great eyepiece you will love it, very comfortable and contrasty, quickly becoming a favorite of mine. Bob.",0
Looks like I missed the boat on getting the Meade 16mm eyepeices. I order form astronomics then got the word about a week later that they may not have any more so I looked around and everyone is eather out or the prices is higher.  The early bird gets the worm. Guess I will try some other eyepeices.,0
"Well I tryed three more stores this morning and they are all out of 16mm and many of the others and don,t see getting anymore in..",0
"You might keep looking for a used one, to pop up..",0
Post deleted by George Methvin.,0
These last few posts make me wonder...are all these indicators that the SWA line is about to be discontinued?!?  I'd like to be the first to predict a Meade SWA T2.,0
Ok holding my breath I just found and order 2 16mm Meade 5000 SWA from Adorama they said it was there last two. So we will see it if they really have them and if I get them or not. Said they would be shipped out today. If so it was a good deal $99.00 for the two of them and no shipping..,0
"Congratulations, George!.",0
Just got my 28mm SWA.  I ordered mine on the 23rd in case people are wondering where they are on the wait list..,0
Aww I missed the sale! Everything is sold out,0
"CatpianTruss,. The sale is still going on, it's just that the EP's will be backordered.  The only one unavailable seems to be the 16mm.... Jaimo!.",0
Mine have reached Canadian Customs now.  Hopefully they will show up sometime this week..,0
"I ordered a 34mm from astronomics on the phone on Friday.  They charged my card today, hopefully that means it has been shipped.  I have not recieved an email confirming my order though..",0
Now everyone can hand me over their Series 4000s. PM for offers.,0
UPS says my two 16mm SWA will be here this thrusday..,0
I ordered the 34mm! But not from  my favorite site..,0
"Agena has the 16mm at the same price, if anybody is looking..",0
"Adorama still has them in stock. Just ignore the ""you have to buy this with a Telescope"" note, and check out. They are currently $49.50. I picked up the 16mm and the 34mm (for $99.50). Free shipping to boot!  Oops, just saw you 2nd post. Glad you found what you wanted. I am looking forward to getting mine..",0
"I talked to astronomics today, and my 34mm will arrive tomorrow.  Unfortunately I will be out of the house all day, so I might miss it..just as well probably, I have a midterm Thursday and I should study all night for it instead of looking at pretty things in the sky..",0
My second is on the way..,0
Would a 28 Meade SWA be too close in magnification and FOV to my 24 Pan to serve as a lower powered finder eyepiece? The 34 SWA's weight would not work well with my dob otherwise I would jump on one of those in a heartbeat..,0
"I had the 34 in my 10"" Dob last night, weight wasn't an issue. In fact, I forgot to attach the springs and when observing near the horizon (M42 late) until I noticed and the OTA began to move. After I attached the springs, it was fine. Your 8"" might be different but you may wanna give it a try, worst case to can remove the outer covering on the SWA to lighten it..",0
"I used my new Meade 34 SWA in a 10"" LB last night - weight was not an issue (did not have to use the altitude brake)..",0
"Well, I got to try my 20mm SWA's with my denk II's and I must say I'm impressed. Right off, I hit Mars and was pleasantly suprised at the detail showing at 98x. Though, this is not what a SWA eyepiece is ideally for, I knew that by what I saw the eyepiece holds promise for binoviewing...just a smidge of room to spare even using the eyecups. At the price, a steal!.",0
Tried out my 24mm SWA Monday night for the 1st time and it just blew away the 26mm QX I have been using. Now I want the 28mm!. Jeff.,0
"I should add, that the 34mm 5k SWA in my f/4.9-ish Dob performed well. Not pinpoint to the edge, but 80% of the large FOV was pinpoint, then they started to get comet like, and the last 10% of the FOV was not so great. That being said, I can really only take in the inner 70% when focusing my attention directly in the middle of the FOV. I'd say compared to something like a 30m GSO Superview, its 70-80% better in the fast Dob using a 34mm Meade SWA. Compared to the FOV of my 27mm Pan, not as good (then again this was the 34mm, slightly tougher in fast Dobs).. All in all, great low power eyepiece at this price, unreal. I used my glasses to view FYI, eye relief is very good..",0
"I used to own the Meade 26mm QX as well.  There is no comparison between the image quality of these two eyepieces.  Even the most untrained eye would notice a striking improvement when using the 28mm SWA.. The most amazing thing is that the regular price of the QX is pretty much the same as the sale price of the SWA!. (I just took a pic of the ""de-shrouded"" 28mm SWA.).",0
Looks AWESOME! Me thinks the uniform diameter top to bottom of it makes the model the best looker of the series...you?.,0
Mine have cleared customs.  I should get in in the the next day or so,0
Mine have cleared Canadian Customs.  I should get in them in the next day or so,0
Mine will be at home when I get there this afternoon..,0
"For my 34mm yesterday.  Very impressive eyepiece, definitely hefty.  The craftsmanship was excellent, coatings perfect and edge blackening excellent.. I tried it in both scopes, and was very impressed.  Sharp to the outer 5 percent in my f6 refractor, and like mentioned previously, sharp 80% in the f4.9 reflector.  I am happy to say that I do not see the central obstruction.. The adjustable eye guard is very functional when extended25-.5 Inches.    It also doubles as a dew shield.  The eyepiece stayed dew free long after everything else was sewed over.. Unfortunately, due to my low profile focuser,  I have to extend the eyepiece out of the focuser as much as possible, beyond the undercut, in order to focus at the extreme edge of out- focus.  When I use my 2in extension tube from Orion,  there JUST is not enough in-focus.  I tried barlowing it with the 1.6x barlow, but can not reach focus in the refractor.  Also, the field of view becomes noticeably narrower, and the field stop is no longer sharp????? Is this vignetting?.",0
"I agree 100%.  That's the nicest looking one of the SWA line.   I also feel the same way about the Panoptic line.  The 27 is the nicest looking to me.. Maybe Meade added all that plastic so that it didn't look like a complete ripoff of the Panoptic line.  I'm pretty sure the Meade 68 degree series came out after Televue's, giving them time to open up and copy most of Televue's design.  (Maybe one tiny difference to avoid legal action?)  I may be way off base here, just a thought..",0
"Tried my new 34mm SWA in my F6 Mak-Newt.  Stars are pinpoint sharp to 95% of the edge of FOV, and even that last 5% isn't too bad!  I didn't notice any field curvature.  Some pincushion, but that bothers me the least of all.  I notice a lot of you guys taking off the shrouds, but that shroud allows me to adjust for eye relief and prevent blackouts.... I think I got my $97 worth!.",0
sounds like it..,0
"maybe...then again the series 4000 optics (also put out after earlier TV models) SPs, SWAs, and UWAs were all something branched off and newly different in some ways. The 4k UWA was the first 8-element 82* w/ no kidney beaning, the 4k SWA as a modified Erfle made for a different viewing experience to the TV WF, and 4k Super Pl (w/ 5-element same design as the infamous Dr. Masuyama modified symmetrical), for another approach.. The 5000s are similarly executed this way to the more recent TV optics.. Complimentary flattery? Perhaps.  Will be fun seeing a 100* model from Meade",0
"Great price indeed! Right on, too, with the standard use of stock outer shroud. Me thinks the 28mm with its shorter ER is probably less a concern. With my new 40mm am working on a new design ""cloaking eyecup device""",0
"I think the vignetting occurs in the eye lens of the eyepiece, it seems that. the barlow pushes out the eye relief enough that if you put your eye close enough to see the field stop, you get kidney beans, move your eye to get rid of them, and fuzzy field stop+ small fov..",0
"Question - Is there anywhere in Europe that is offering these prices, or is this a US-only offer? I've tried various dealers in the UK and Germany but I don't see any improved prices. As an example, the 16mm SWA from TelescopePlanet is the equivalent of $235 at the moment",0
"I dont know for sure, but why dont you inquire at astronomics or agena for their overseas shipping prices.  I know agena ships free in CONUS..",0
High point scientific is selling on ebay and says to ask for overseas shipping quote..,0
"My 16mm and 24mm showed up today.  Of course, it's now overcast here",0
For those of you still looking for a SWA 16mm Guys take note that telescopes.com has lowered pricing on their Meade SWA's and they have the 16mm in stock @ $ 49.50... So if you were like me and regretted not ordering it when there was stock at Astronomics... Well hurry up and use one of those crazy coupon and get it while they still have them. I bought mine at midnight friday eastern time. And yes free shipping.. Cheers !.,0
"I ordered the 24mm and 28mm, should be here next week! Looking at getting the 40mm and would like a pair of 20mm for the BV.. Clear Skies!.",0
Where do you get these crazy coupons?.,0
"Hello Bob,. Google is your best freind. Type Telescopes.com rebate coupons or type Telescopes.com rebate codes.. You will find codes that give you a discount when you checkout. Sometimes it works but sometimes it doesn't... Yesterday nothing worked for me..",0
Try,0
"New telescope owner.  I have an Orion XT10i (f/4.7, 10"" dobsonian) and I only own the two Sirius Plossl 25.0mm, 10.0mm eyepieces that came with the scope.. I just started reading about eyepieces this evening, and came across this thread.  Are any of these must haves for a budding eyepiece collection?   Only interested in DSOs.. Meade 28mm Series 5000 2"" Super Wide Angle looked most appealing to me.  lots of eye relief (I wear glasses), 28mm seems like an appropriate power for many DSOs, I like that the series is wide angle so I have more time with the object drifting through the eyepiece..",0
