text,n_likes
"My Sky 90. It survived a 1200 mile trip from the seller to me and remained in perfect collimation.. It's not quite the perfect little scope, but I REALLY REALLY REALLY like it. I can't push the power without colour dancing (I limit it to a 12mm EP), but the image integrity is still there (just colourful  ). I viewed Venus and Jupiter the other night down in the heat haze riddled horizon, and I could still readily see Jovian banding, even using a 24mm EP.. All it needs is either the Tak reduction unit for the focuser, or the FT Micropinion (preferred, as it also protects the all-too easily bent chrome plated brass Tak pinion shaft). Yeah, I still miss my old model FC-100... badly. Stupidest mistake of stupidest mistakes I ever made. That scope was darned near perfect..",4
"Congratulations, Lewis. I haven't tried this combo with Venus or the moon yet but with an Extender Q, I get great views using either a 5mm LE or 3.5mm XW. YMMV.. Cheers,. John..",0
"A bit more on deep sky too...the Sky 90 is the little scope that could if there ever was one, like an ST-80 on steroids! Sold mine to fund another scope...shouldn't have done that!",2
"Just came in today. Really busy with work at nights but in about a month myself and a couple of friends should be doing a shootout between an FS-78NSV, the Sky 90II and a new FC100 DF..",6
"Lovely little finder scopes there Lewis & Sergio, just perfect for travel. All these pictures have caused me to relapse into another bout of Takitis...... Sent the payment off already, new baby arriving on the weekend....... Pictures to follow.........  It is a Tak model I have never owned!!",2
"Hi,. 3 Taks = Takheaven. Regarding the TSA120 vs Fc100DL, did you see a noticeable difference in planetary or nebular views? Got a lovely FC100DF myself und now would really like the TSA too. Thanks.",0
gotta practice eclipse chasing.....,3
"Now that's a beautiful scope, Sergio! Congrats on the ""new"" Sky 90 II.",0
Hi All. Just turned up my new FC-76DCU EX-CQ in the tak blue.,9
Now that's pretty!,1
Sure is. Toyota's are my favourite cars!!.,3
Ha ha--mine too! There's nothing like a Japanese scope and Japanese car paired together.,0
Nice setup Ian! I see your post in FB Tak group as well.,1
"I'd be tempted to leave that one set up in the lounge room Ian - the shiny timber tripod, DM4 and Tak look very classy together..",1
It looks like the Tainai Star Party is on this weekend. I wonder if there will be any new Takahashi products announced.. http://www.tainai.jp/2016/indexe.html.,0
"Scott, I must admit that there's some truth to that.. But what if you want to carry a lot of toys, um, I mean, instruments? Would an SUV be even better?   Cheers,. John.",0
"According to Tak official website, there will be some new tubes announced there today:. さらに、未発表鏡筒のお披露目を予定しています。初公開となる望遠鏡は実際に覗いていただけますので、タカハシブースにお立ち寄りいただき、一足先に新製品をご覧ください。.",2
"Thanks Redondo, yeah i'm on facebook could not help myself yesterday, took one day to get from japan to sydney and then two and half weeks to clear customs, the scope turned up one hour before sunset and five mins after taking the photo's the rain and gales turned up",1
Yes indeed. 'Tis why my wife drives a Toyota SUV.,0
Let me know if you decide to sell the FS-102! I sold mine several years ago and have regretted it since. It may not be the biggest or the best but I just loved looking through that scope.... Brian.,0
"Brian, to whom are you addressing your post?. Cheers,. John.",1
Who?.,0
,0
"FS-152NSV, FS-78NSV, Sky 90II SV. Can't keep them all so one or two are going to a new home after I do some shootouts with some friends..",6
dibs on 152,2
Nice try. But I seriously doubt that'll be the one to go.,1
,0
I was responding to the original post in this thread but I didnt realize how old it wa until after I hit reply. I see the topic of conversation has changed a bit since. My bad. Brian,1
"Yeah, Rob sold his FS-102 a year or two ago. I'm lucky enough to have one, but mine's a keeper.",0
"Mine should have been a keeper too. The optics were very good and I always enjoyed looking through it so now I'm looking to replace it. I actually contacted the guy I sold it to but he had sold it a couple of years ago to a lucky guy in AZ.. I'm thing of offering a CPC 925 in trade for oneso, if anyone has a pristine FS102 they're just not using... Brian.",0
"Brian, don't give up. One of these pops up on CN or AM every month or so, it seems (which is how I got mine a couple of years ago). If I happen to see another one, I'll be happy to PM you if I can remember..",1
"Hi Brian, Scott, and folks....  Yes, the FS-102s I've owned in the past have all been sweet scopes. I did sell the FS-102 but... I've rejoined the club this year. I bought a new FC-100DF.. It is amazingly compact compared to the classic FS-102s. Of course the optics are top notch. Stars are pin pricks on a black velvet background.. I would be happy with a FS102, an older FC100, or the new FC100.  Years ago I owned an FC-100, with the battleship gray paint scheme. I actually liked its performance better than the FS-102 I had at the time.. Of course I sold it to pursue other windmills.  I tried to find another classic FC-100 but, no luck.  Hence, I decided to buy the new one when it came out.. I tried to get the FC-100DL instead of the DF but, am glad I got the DF. It's a more compact OTA and I doubt I'd ever be able to appreciate any advantage the DL optics might have over the DF.. Brian.. I think Scott has a few Taks. Maybe he'd be willing to cough one up for you??!!.",0
"Just two right now, the FS-102 and FS-128. And those are staying put!",0
FS-102. FS-128.,8
DM-4? I have a DM-6 I picked up on used this week en route. Looking forward to some Alt-Az simplicity and maybe getting a binoviewer.,0
"If you're asking what I've got my FS-102 and FS-128 mounted on, it's a DM6. A DM4 would likely be fine for the 102, but I wouldn't be happy with the 128 on anything smaller than the DM6. The 128 isn't a very heavy scope, but it's long..",1
"I must admit this to all of you, yesterday I became a Takaholic.  I placed an order for my first Tak, the FSQ-106-EDX4.  It will be happily mounted on my AP Mach1 GTO mount and AP 6"" portable pier.  Once the scope arrives and the fog lifts here in Santa Cruz, I will post some of the images captured with me new baby.  I will also post pics of my new ""Q"" when mounted for the first time..",1
"It's good that you're able to admit this so early (...my first Tak...) in the course of Takitis. Many of us don't recognize the symptoms so early. I really never had much interest in one (not for any particular reason, though) until a friend offered for sale a gently used FS-102 at a nice price. I figured I'd buy it just to see what all the fuss was about. Within a month I sold what had previously been my favorite refractor for the last several years. I still have that FS-102. I've now bought a total of 4 Taks over the past couple of years, and still have two of them. They were all very nice scopes, but these two are my special ""keepers."". But you're right in that this is your first Tak, but probably not your last.",1
Welcome to the club Drew..,0
"Scott,. Love those DM6 Tak FS combo's, especially with the FS128.. And somehow that Starbeam feels part of your sets, like a zero-power factory finder",1
"Sergio,. Beautiful scopes.. That FS78 NSV looks very compact.. The FS78NSV versus the Sky90 will be a very interesting comparison: the benefits of f/8 vs the aperture advantage of the 90mm..",0
"Just when you think you're cured, someone offers a pristine TSA102 at a price you cannot resist..    Oh well, I guess by buying myself, I am saving someone else catching Takitis...... sometimes sacrifices have to be made for others sake",8
Great save Matt,0
"But Scott,let mehelp you. The first step in recovery is admitting you have a problem. If you sold the 102 to me you would be well on you way to Takitis recovery! Brian.",1
Please take a number and get in line!. Iasked a while ago. Ron.,1
"Agreed!. I often think that the only scope that could possibly ever make me want to ""trade up"" from my FS-102 might be a gently used TSA-102 at a nice price. But every time I think that, I start asking myself ""why?"". For visual use the FS-102 is about as optically perfect as I could ever expect or want a 4"" refractor to be. And I don't do AP. So I'm not sure what I would gain from the TSA-102. If only I could rent one for a couple of weeks to find out.",1
Don't blame you one bit Scott. Sold mine andregretted it ever since..,0
"Ah, Scott, methinks you bring up one of the symptoms of Takitis when you ask the question ""why?"". Why? Because it's a Tak. That's the only reason some of us need  There is a limit to this madness though. I've stopped at three 4"" Taks. And none of them are triplets. I really need to sell one but I'm in no rush. The price of Taks over the last three years has been holding up much better than the price of gold.. Cheers,. John.",3
"You're welcome to borrow my new TSA, of course you will need to pay for the airfares yourself! 24Feb17 is a great time to be here.... That's the start of Tak-Attack#2.",1
"On a serious note, I occasionally buy scopes that I really want to try out, clean them up, hang onto them for a few months and enjoy using them, then resell them for close to what I paid (if not the exact same price). I consider my PayPal and shipping expenses to be my ""rental fee."" That's not a big deal. My big issue comes when I can't let go of the scope. That's the expensive part!",6
New Tak tube: Mewlon 180 reborn..,12
"He's a small imaging system I'm putting together. The side by side arrangement is also good for comparing two different optics.. The larger scope is an FCT-76. The guide scope/alternate imager is an FS-60C mounted on a Takahashi Altazimuth Camera Platform. The mount is an EM-10 with the Temma2 Jr conversion. The mounting plate is something I picked up at NEAF in 2015. I believe it's normally used on a Tak PM-1 mount. It's a bit less convenient than the adjustable saddle arrangements, but I wanted to keep the whole thing at or below the weight limit of the mount..",12
Looks nice! How'd you find a new tube for it?.,0
It was published in a national star party in Japan last weekend and someone posted the pictures. It will be formally announced by Tak in September..,3
Larry. That is a beautiful set up. Wow!. Best Regards...Tom.,0
"Oh, okay--I misunderstood. I thought you were saying that you had a damaged Mewlon 180 and you replaced the tube. Even better!",0
If I can do that maybe I can apply for a job in Tak!.,1
Looks like the rear cell/finder scope color is no longer the Tak green..but a light blue? Why no RACI finder scope?. Bill.,0
"Basically nothing will be green going forward, even a counter-weight, unless it's from dealer's exiting stock..",0
""" I've looked at clouds from both sides now...... "". First light will have to wait a little longer",11
"I went to the Doctor and after several tests, the diagnosis was Takitis Obtainiensis...... He told me to take 2 Taks and get some rest........ Nexus Now fitted to the TOA/T-Rex and working beautifully......",12
The little 180 is back?  Arrgh! Hide the credit card!. Ron.,0
How much $$ will the new Tak 180 be? is it about an f/12 system like the Mewlon 210?  I thought that Takahashi was going to a black color scheme like the DL focuser has. Bill.,0
"List price JPY 179,000. Yes it's f12. The new color is light blue (between blue and green)..",0
Couldn't take it any more. Regretted selling my FS102NSV (but circumstances forced my hand). I ordered the Takahashi FC-100DF from Anacortes today and Gary was kind enough to honor the old price. Only drawback is the 3 week wait (but I am #1 in line). I figure that the container ship with my scope is somewhere about 350 nautical miles west of Midway Island right about now.,6
Congratulations! It's a great little scope.,0
I don't know for sure but maybe the black colour is just for the limited editions..,0
Mmmmm I note the labels say Mewlon 180C.......so a corrected version :-). Looks like a cooling fan on the back cover as well...... I wonder if it has electric secondary focuser ??.,0
Uhhhhh this is something I dreamt of when starting astronomy years ago..,0
"I wish it had a cooling fan. I think that what you're seeing is just the Mewlon label, as my former M210 had a label that looked just like that..",0
"My imaging rig I brought to Central Australia: Tak Sky90, EM11USD3 (Non-Goto), D810A, Gitzo Systemic Tripod Series 3.. Results of the trip:http://www.cloudynig... 16 48 40.jpeg].",10
Another image of the setup:.,17
Beautiful shot..,0
"I plan on using it with a RACI finder, a 1-1/4"" diagonal and mostly TV Radian EPs. Will the FC100DF work in that config. on a mount like an ES Twilight I?. What about a decent go-to mount that won't break the bank?.",0
Tak Mewlon 180C is announced. http://www.takahashi...mewlon180c.html.,1
"Pretty! Maybe I need to give a Mewlon a try again, especially if this one will be significantly less expensive than the 210 that I used to own. I wonder what the price in U.S. $ will be..",0
"That is one of those ""why?"" scopes. The 210 is really nice why make a 180?.",2
"I use a 24 Panoptic as a finder with a Tak 1.25 prism. You will probably have to use a shorter extension tube than the one supplied with the scope, I went ahead and orderd the Tak eyepiece turret extension tube because I would like to get the turret at some point.",0
"Yeah, you're probably right. But if the 180 is substantially less expensive then I could see that as being the big draw. If the 210 is only a few hundred dollars more, then I'd just as soon go for the 210. I can't imagine the 180 being much more portable..",0
M210 vs M180C. weight 8.1 kg vs 6.2 kg. length 700 mm vs 625 mm. diameter 244 mm vs 210 mm. And Tak said the coating is improved on 180c. See the diagram below - the red line is the new reflection rate and the blue one is the old..,2
"Thanks for the data, Redondo.",0
refractor-like:. µ180/ µ210.,6
M180 and M210?.,0
"I like the new finder bracket, kind of molded and alien-looking. Looks like the secondary supports are nice and thin.  Would be nice aperture compared to small refractors for grab-n-go    Does it say anything about permanent collimation in there?   That would sell me",0
"The 180c has a 6x30 finder vs. a 7x50 finder on the prior version. The 7x50 finder (without bradket) in the U.S. costs about $175 more than the 6x30 finder so that's one area where Tak presumably was able to keep down the cost for the 180c. Having used both finders, I'd rate the 7x50 as world class. The 6x30 not so much..",0
Classic FC-76 on classic quarter hitch.,10
"Gorgeous FC76, the first 3"" that thought it was a 4""",1
Yep many people said that,0
"And the FS60 must be the 2"" that thought it is a 4"" !.",0
"Does that mean that my 4"" DL thinks it is a 6""?",1
"Nope. It means that all 6"" telescopes are afraid of your 4""",0
"Well, It seems I've come down with the scourge myself. Best problem ever! I just received my first newly purchased Takahashi. Earlier this year I bought myself a slightly used TSA-120 that was my very first telescope purchase. It has been a wonderful experience getting to know the night sky with such a wonderful instrument. This summer however, I went to see my dad in Vermont, and wasn't able to bring along the 120 for somewhat obvious reasons. I did bring along my 10x50 Swarovski binoculars, and as wonderful as they are for viewing the night sky, there is something to be said for a nice scope on a mount. Anyway, I really wanted something that I could cary onto an airplane to compliment the 120. After hours of digging, I settled on a FC-76DS...of course there weren't any used to be found, so I called my local dealer who informed me that there weren't any in the country, but he did happen to have the FC-76DC in stock...Naturally I just can't do things the easy way, and so I had to wait nearly three months for one to be sent over by slow boat.I must say, I am thrilled I waited. This thing is gorgeous and just Perfect for what I wanted from a size standpoint.. A couple notes that will only be of interest to those of us that frequent this forum. This is a new 2016 model, and so is among the first to make it to our shores with the new Takahashi Blue color scheme. I've done my best to capture that difference by laying it next to my TSA-120. Also, they appear to have changed how they assign serial numbers. Previous, at least to my understanding, you alway knew what year your scope was made because the serial number started with the year of manufacture. My TSA-120 starts 14xxx for example...well this scope starts out...8Cxxx. Anyone have any further insight into this change? Lastly, you will all be relieved to know that Takahashi takes their Warranty very seriously, to wit; Theirs is no ordinary warranty, theirs is called a ""Wamrranty"", says so right on the certificate of inspection. Also ALL of the electrical components of the scope are warrantied for no less than 1 year! fantastic! Huge relief for me. I imagine that the Muffler bearings, and blinker fluid are included in that as well.. So, the only hitch with the color change, is that the tube clamp, and finder scope bracket sent, are, of course, the old color. And, while I know it is of no real consequence, I am really hoping I can get them swapped for the correct new color.. First light soon!!.",6
More Photos....,3
Can't seem to get more than one photo at at time to load....,3
last Two....,4
Just beautiful!.,0
"I like your optics! 4 nice refractors with the Swaros in there. The new Tak color seems nice…it's so close to the old one, I'm thinking ""why"", but it's their call, maybe they just got sick of the green color. I can see the advantage of the 76DS - it shrinks down into a small package for air travel.  The DC is skinnier but longer. I love the choice of 2 different models. Bring on the FC-76DL!.",0
"I wonder if Takahashi will make accessories to match the scopes light blue focuser's?  I own a DL and would like a black Tak clamshell ring to match the black focuser, but doubt that will happen.  It looks kind of weird with a green Tak clamshell and a black focuser.. Bill.",0
"I've just receive an email from my dealer indicating that TNR has some on order, but....doesn't know what color they will be?! It has got to be tough being the distributor for Takahashi. I get the sense there is a lot lost in translation. Anyway, they are happy to swap the items I received out for the correct color...assuming that is what shows up in 4-6 weeks....I'll update this thread when I know more.. Michael.",0
Very nice--congrats!,0
Hi Scott. Think this will be the FC-76 DL The FC-76 DCU at F 126 number 15 out of the 30 units made,6
"ooooh, fs128 on CN classifieds......",0
"Y'know, they make a topical cream for that.... - Jim.",0
"I got through to the seller and looks like I'll be purchasing it.. I was a little worried that it may have been a scam being that the seller is a newer member with 0 posts and doesn't take PayPal.. I did talk to him on the phone and all seems well.. If these FS 128's are as good as owners are saying, this may be the one that takes me all the way to the end (of my days).",2
"nice pickup!!!! one quick way to check for a scam is to ask for additional pictures.  You could ask for a lens close-up, and/or focuser, and see if he can produce one..",1
"The ad doesn't seem to be listed in the Classifieds section any longer, assuming you're talking about the one that was listed earlier today..",0
"Yes..That is the one. I did ask for and get photos showing the lens, focuser with serial # and what looks to be a feather touch micro added. The Super Polaris is included. Yes...I'm a little nervous.",0
"hmm...seller banned from CN, buyer beware.",0
Member no longer active...Does that mean banned?. No money sent..... Strange........Did anyone else get through to the seller?.,0
"Uh-oh. A few months ago there was a bogus AP 178 f/9 ad, someone almost sent money, there are real scams going on here..",0
Obviously a scam. A photo sent is proof. The scope is supposedly in Texas but the wall outlets shown in photo are the type used in Europe,1
I replied to his ad with a few questions very soon after the ad was posted but never received a reply..,0
you did call seller? what was serial number of fs128?.,0
Serial # 07025,0
"interesting - the 178mm ad was also based in Europe and the photos gave it away, you could plainly see an Italian streetscape in the background, I think they claimed to be Ohio. Could be the same scammer.  Probably lifting photos off a European classified website..",0
"I always ask for a photo of the item in question, with either their business card, or a hand written note with something I've specifically asked to be written on it. You could also ask for a photo with today's paper in it (proof of life of sorts)....but nobody reads news papers anymore!. at least this way I know they actually have the item in question...now, as to them actually sending it to me, I'm always nervous too.. Michael.",0
"My understanding is that Takahashi stopped producing the FS series scopes, except for the FS-60, in 2005. The serial number of the scope in question seems to indicate a production date in 2007. Either my understanding regarding the production date is incorrect or something doesn't add up..",1
You're absolutely correct. I don't believe that there are any FS-128s with a 07xxx serial number..,0
I suppose it could be a crooked 1 instead of a seven. I have the photos but the moderators won't allow me to post them in the thread.,0
"If you can host the photos somewhere else, you can provide a link to them. Just an idea..",0
"Wow. I guess that is why I have always preferred to buy used scopes from Astromart. Never had an issue there. Never had to ask for ""proof of existence""..",0
"For me a very mild form of Takitis started with an FS60C, and later a TOA-130NS, seen here at a recent visit to a dark sky location.. My baby Tak is wanting to ride onboard but I haven't figured out a good mounting solution yet....",7
I asked the doctor what I could take. His prescription....,10
"Of course its not a cure, it just treats the symptoms.",1
"Very nice little setup..... Sure to give decent views too. (but don't underestimate the disease, a single FS102 is going to dull the ache for a while but you will need bigger medicine eventually).",0
This is actually my 2nd FS102. Sold my first one 8 years ago and regretted it ever since.. Ultimately I plan on piggybacking it to my CPC1100 just for fun. A rise in fever (larger Tak) will likely be in my future but my symptoms should be quelled for at least a little while. ;-),0
"My Takitis flares up very now and then. The treatment isn't cheap, as it usually requires the purchase of something off AM or CN. Sergio (crazyqban) came to my rescue with my last bout a few days ago by supplying me with a small adapter for my FS-60Q. Fortunately that was just a mild flare-up of the condition. The more serious exacerbations often require the purchase of an entire scope. Apparently fluorite has some pretty potent medicinal qualities.",6
ALERT!!! FS-152NSV on sale at Astromart. Maybe I should get it and make a bino scope. LOL.,2
"For some unfathomable reason my wife said that I am not allowed to by the FS152......... It seems unfair, after all, I did redecorate the lounge room today:.",9
Matt- I had to sit down and breathe deeply for a minute to stop from passing out!  That is a beautiful picture! As soon as the rings come in I will post the 210 and 250 as well as the 120 and 85 in similar repose.. What ADM saddle do you have on the right side? I want to replace the stock saddles but am not sure which to get...,1
"I think my wife would also pass out if she knew how much all this stuff costs !!!. We (Phil & me) have been doing a bit of a comparison recently firstly the TOA150 v TSA120 & TSA102S, then Mewlon300 v Kunama18""F5.6 on DSOs and just the other day we had the TOA150 v TOA130 battle.. The saddle is the ADM DUAL-EQ6 with puck. I am actually looking at a pair of Altair-Astro Heavy Duty saddles in the near future..",0
"Hi Matt. sqrt(102*150)= 123.7 => TSA 120should beslightly belowthe middle of the two others performancewise (same optical quality provided).... I wonder if this wasthe caseorif it appeared to be better or worse than ""in the middle""?. Chris.",0
"I saw that. I've actually looked through that particular scope at a star party, and it's a good one. The seller had it (plus the EM400 mount that he's also got for sale) with him at the last star party that I attended a few weeks ago. So what keeps me from buying it? Just the price. Sadly, that's all. If I bought the scope, I'd probably want the EM400 as well.",1
"I was feelin' so bad,I asked my family doctor just what I had,I said, ""Doctor, (Doctor )Mr. M.D., (Doctor )Now can you tell me, tell me, tell me,What's ailin' me?"" (Doctor ). He said, ""Yeah, yeah, yeah, yeah, yeah,(Yeah, yeah, yeah, yeah, yeah)Yes indeed, all you really need,Is….",7
I'm talking to himabout buyingthe rings. I like them better than the tube holder. Hopefully I can pull it off..,1
"brian, please update photo with counterweight. i get nitemares thinking about unbalanced gem..",0
I see that someone bought it. That lucky person is going to get a really nice scope!,1
Wish I had the funds.  Waaaaaah!.,0
"Chris, the TSA120 was probably a little less than the middle ground. A subsequent comparison of the TOA130 to the TOA150 puts the 130 noticeably closer to the 150 than the 120 was.. As far a visual quality goes, all the four scopes are visually perfect..... the TSAs cool a bit quicker than the TOAs.. Next time we will set up all four in a row........ In the meantime, Carson's question above prompted me to look more closely at the ADM saddle and, after a few minutes pondering, off came the saddle for a little bit of attention.. The sharp edges and corners that are feature of the ADM saddle have always bothered me so out with a file, emery paper and Autosol Paste and after an hour here is what I found under the anodising:. ""Long Live Obsessive Compulsions.. "".",6
"This being a Takitis thread and all (meaning all things Tak), can I ask for a bit of help?. I'd like to remove the lens assembly from my FC76DC to clean the assebbly from the OTA side (need to use a blower - manual one of course - to make some dust disappear).. Removing the dew shield is simply an exercise in unscrewing it. How about the lens assembly? How does one remove it? This will be my first time doing this and I am a bit apprehensive about it",0
"If there are no screw heads visible then the lens cell is probably threaded onto the tube and needs to be unscrewed right?. btw, I've been using this compressed air for years with no problems, it's never sprayed anything onto the glass, I'm always sure to hold the can level:. https://www.chemtron...px?r=1&m=2&id=1.",1
Matt-. Thanks! Can you mount the ADM on both sides or only one side? I am not a fan of the itty bitty saddles that come with the mount.  And I like what you did to the saddle! I noticed in your other post that you said you balanced in EQ mode first with CW on and then switched to AZ mode. Do you balance each scope in EQ mode on the main saddle then leave the CW in place and add the extra saddle with the second scope? Or some other method?. Nick-. It is likely threaded. So you will want to unscrew it. Shoot an email over to or call Takahashi EU and ask them. They would be able to tell you for sure.,1
That is just so beautiful! What more could anyone want? But I guess that's a silly question on this thread. Mike.,1
"The ADM can be used on either end, I will look for another so I can have matching ones. To get the balance right, I set the mount up with the head at 35º then worked out the balance for the TOA and marked the amount of extension of the c/w bar and position of the weights with a felt tip pen. I then installed the secondary saddle and the TSA102s and rebalanced the rig and marked those positions.. I then changed the mount into Alt Az config, so now depending whether I use one scope or both, I have all the positions already marked. Getting the balance close in EQ mode means the bearings are not side loaded inAlt Az mode. These are the only two scope setups I will use on this mount so, unless a new scope comes along, the mount will now stay in the AltAz configuration.....",0
Takitis. fs102nsv. fs152nsv. fs60. fs128. mewlon250.,22
"Nice collection there Daniel. Yup, you've got Takitis Cheers,. John.",2
"Daniel,. FS-128 or FC-125 ?. I think it's FC-125 with FS series sticker, at least the OTA correspond for FC-125 w/2.7"" focuser..",0
It could be an early FS128 with the older Tak green paint scheme instead of the blue lens cell..,0
"Correct, it's an earlier model FS. There's a very long story about this scope I'll tell another day..",0
"Dew shield and focuser's attachment comes from FC-125. Must be one of the very first FS-128 since the FS-128 has screw-in type dewshield and one-piece 2.7"" focuser. Which serial number has ?.",0
"Yes, but a Nikon of similar color photobombed the Taks  Derek.",1
Thank you Matt!. Wow Daniel!,0
"Nice collection Daniel, love all the Tak mounts as well..",0
Daniel has it bad.. Bruce.,0
"For those suffering this awful affliction of Takitis, there is a support group now in Australia JUST TO SHOW YOU THAT YOU ARE NOT ALONE  The second gathering of thus afflicted persons, more formally known as Tak-Attack 2017 is scheduled for 24/25 February 2017 at Yass, New South Wales, Australia..... A nice dark location on acres of pasture with kangaroos for company, you will be sure to find likeminded sufferers of Takitis and will be able to share your story and how you are coping with this syndrome... Firstly, you really need to admit that you have this problem, remember a burden shared is a burden eased.... I myself have only a mild case but do have momentary lapses where the disease flares up. At the moment I am using this TOA130NFB to soothe the symptoms (as well as a placebo Dobsonian). If you happen to be in Australia in February, come and share in our misery...",13
When I am feeling down I just stare down this tunnel and my spirits are raised.....,9
The promised light at the end of the tunnel may be the next T(ak)rainapproaching.. Chris.,2
wish had time machine....,5
"An updated shot of my collection. 2 APO's and 2 Mewlon's. I think I need a FC-100 or FSQ-106 too because I go 3"" 4.75"" 5.5"" and 6.1"" in the refractor range so I am missing that critical 4"" piece...  Has anyone used a 106 visually?.",8
"Nice collection, Carson! BTW, check out this TOA-130 that just popped up in the Classifieds. For $2700, someone's going to get a fantastic deal. If I didn't already have a FS-128, I'd jump on this one. http://www.cloudynig...at-by-takahshi/.",1
Cheers Scott. I looked at that. Someone is going to get a great deal on that scope!,0
"Well, it turned out that that price really WAS too good to be true. The seller just realized that he marked the price wrong at $2700, and has since reposted it at $4500.",0
"Yes, but I need to take her out more and also to some dark sites. I've got the N version w/fluorite elements. With the Extender-Q that's made for it (and the Sky 90), that increases the focal length from 530 to 850mm, it does quite well for my limited range of targets in my light polluted back yard.. Haven't done it yet but I'd bet at a location like Mt Pinos, the views at it's native focal length (or with the extender) should be memorable, seeing permitting.. Cheers,. John.",0
Rats! as Charlie Brown would say. I guess I will never have a collection like Dr. D!. CS. Jonathan.,2
"Eh, you're quite set with your FS-152, Jonathan. Kind of like me with my FS-128. Even if the price for the TOA-130 really were $2700, I'm quite happy with what I've got.",4
"You are right Scott. It is cold outside (28F), but I will still be taking the FS-152 out tonight!. CS. Jonathan.",1
@ Jonathan - Don't worry Dr. D. doesn't have a TOA 130 either. So you are still in the running.. @John aka samovu - If you are interested I am planning a trip out to Chuchupate if weather is permitting on the 30th or 31st. You are welcome to join me. PM me if you are interested.,0
"dr.who, PM incoming. I don't know if those dates will work but getting out and really getting some good views with another sounds great. This is a great community!. Thanks for the invite.. Cheers,. John.",0
"My latest addition to the Takitis thread is just something small, yet something that I'd been wanting to try out for a long time. A fellow CN'er / AM'er sold me a pristine Tak 1.25"" prism diagonal last week (thanks, John!). I still haven't had a chance to use it yet, but am really looking forward to trying this out with my f/10 Tak FS-60Q. I've got a lot of stuff (non-astro) to do before Christmas, but hopefully I can get some viewing in the following week when I'll be off work.",0
"You're welcome, Scott! It feels good selling off some of my excess gear. Trouble is that it's easier to buy than it is to sell. I keep telling myself that if I buy used Taks (this is a Takitis thread, no?), I can always get most if not all of my money back later when I sell, shipping notwithstanding. I've been lucky in that I've never been burned by anyone on CN or AM. That's a statement on the kinds of people who are into this hobby.. So I sold the diagonal and that was to help pay off the FS-102NSV that I just picked up.  Does this ever end?. Cheers,. John.",4
"John, have you had any more opportunities to enjoy the FS-102NSV lately?.",0
No worries John! There is always next month! And I will see if I can get WesC to join us and bring some of his wife's magical hot chocolate with butter she makes for him!,1
"Scott, you will enjoy it! I had one and liked it a lot. But all my stuff is now 2"" save 1 EP so it didn't make sense to keep it.. John... It NEVER ends! Look at me! I need a 4"" FC or FSQ like I need a hole in the head but here I am lusting after one and thinking up ways to pay for one! Ditto for a Mewlon 300! No way I will get a 300 it's just too big and to much $$$$$ but the smaller 4"".... It could happen.... Oh and watch me eat those words about the 300 at some point!",2
"No, not since last weekend when I was confirming that my earlier disappointment with it the week prior was due to terrible seeing.. I've also been wanting to get up early around 4:30 or 5:00AM to view Jupiter but I'm not a morning person. Maybe tomorrow morning. I live in a decent neighborhood but I won't set up in the evening to be able to just go outside and view in the morning. The rig will likely be there. But I'm not willing to take the chance.. Cheers,. John.",0
"Sounds good to me. And there's this gentleman from down under that does a lot of flying. I don't think he needs to pay for excess luggage either. He and I once PM'd about checking out some sites near LA but my work, family, and some issues got in the way and it never happened.. I've got an idea. Let's start small first but then we can invite more and more folks that suffer from this disease. And they have a Takahashi Star Party in Australia once a year. Maybe we can have one in SoCA too! And the fellow I mentioned above will definitely be invited!. My name is John and I'm a Takaholic...... Cheers,. John.",2
"I think the little Tak needs a 2"" FTF to feel better....",1
"I'm not sure if that was me, I tell you, I was a lot sharper when I was 33 than now when I'm 43. Anyway, just spent 4 days in LA and would have gone out of my way for some observing if it came up. I have a great mate in Dallas, and we do some observing, and lots of drinking together, so I think the balance is about right.. The Australian Takahashi Star Party is an event all Tak lovers should get themselves to..",1
"Hi Allan, yes, that be you. I'll try and do a better job of following through with ideas/plans. It's been a rough year but I won't get into it here. The good news is that it looks like some of us will be going to a dark site together soon. Will PM you again.. Hey, when the going gets tough, the tough go shopping! Oh, wait a minute. This isn't helping my Takitis!. Cheers,. John.",1
"Well I'm jealous that so many of the people that I interact with here on the forums all seem to live in California and have the opportunity to make plans to get together to observe. Not that I want to live in California, as I'm quite happy here in North Carolina. I'm just saying...  Seriously, though, I do read your posts and wish that I could join in on the fun.",1
"Me too! California is so big,I think it's same as maybe 7 eastern states depending on how you measure? a lot of choices without crossing any borders..",0
Another reason why my wife should agree with me that we should retire in the Carolinas...,1
"Cool. That would be nice to have another Tak lover here. There was a gentleman with a Tak FS-152 and EM-400 who would usually show up at the semi-annual regional star party in Virginia, but he just sold off all of his Tak gear about a month ago. And no, I didn't buy it, as it was too pricey for me. But I'm a little bummed that I won't get to look through and at it any more.",0
So Carson have you viewed with the 250 yet? I need to get my stuff out soon.. Bruce.,0
"Good one John, we will get together one day. Let's see how we go in the new year..",1
Not yet Bruce. The rings are due Monday. Plus it's overcast. Looks like John and I are setting up a small gathering of friends with Tak's for January. You interested? What about you Allan? When is your next LA LA Land layover?,1
"Early January, but that big bright ball in the night sky will be scaring everyone off by then. I would really like a catch up, lets see what my new roster brings in a couple of weeks..",0
