190,new baader mark iv 8 24mm zoom eyepiece,"Ed,. Don't misunderstand.. If here was a 100° zoom eyepiece, I'd own it!.",2,2
191,new baader mark iv 8 24mm zoom eyepiece,"2""-mode helps if you're using a Newtonian equipped with an older Type-1 Paracorr because the 2""-mode requires less infocus.. For all other telescope designs, it won't make any difference, unless it only focuses with a 2""-barrel vs. 1.25""-barrel, or vice versa.I prefer using it in 2""-mode in its native focal lengths or with my Newtonians (w/Paracorr), but 1.25""-mode for planetary viewing since my only barlow is a 2.5X Powermate (1.25""-barrel). It comes with a 2""-threaded barrel attachment that I prefer to leave that threaded in unless it has to be removed. But that's merely a personal preference.Clear Skies,. Phil.",3,2
192,new baader mark iv 8 24mm zoom eyepiece,"If you don't mind, let's put this into context.. If one has a scope that doesn't take 2"" eyepieces then a 2"" finder eyepiece is not an option.. If your other eyepieces are Plossls, the ones that came with your scope, then the 24 mm 50 degree setting on the BHZ is similar to the 25 mm 50 degree Plossl that comes with many telescopes as the low power eyepiece. So, by comparison, the 24 mm BHZ setting can be your finder. However, for a 1.25"" focuser a 32 mm Plossl would be better.. But I agree, I would not buy the BHZ specifically as a finder eyepiece. That is not its design purpose. And, while I don't use the 24 mm FL of the BHZ as a ""finder eyepiece"" I often use it to reacquire a target that may have slipped out of the FOV at higher mag. So, in that context, I do find it useful as a finder eyepiece without having to change eyepieces.. As to edge correction. You say that some of your eyepieces are better. So that means that some are not as good. If I may ask, which of your eyepieces do you feel have better edge correction and what do they cost new so that we know what you are comparing this eyepiece to. Again, just setting context.. I am not challenging your statements as I am sure they are true and accurate. Just trying to put it into proper context for the discussion and those who are new to astronomy and eyepieces..",2,3
193,new baader mark iv 8 24mm zoom eyepiece,I have never noticed any particular odor from eyeguards on any eyepiece I have ever owned or ever used. Mike.,2,1
194,new baader mark iv 8 24mm zoom eyepiece,I'll second that!.,4,1
195,new baader mark iv 8 24mm zoom eyepiece,"If I want more magnification than the zoom will supply, that's when I use my type 6 Naglers or just the TV 2X Barlow.. the zoom is not the only eyepiece I use, just one of several.. For DSOs, it's a nice range.. 120X - 350X in the 22 inch, 86x-260x in the 16 inch.. Jon.",4,3
196,new baader mark iv 8 24mm zoom eyepiece,"Edge correction in the BHZ isn't close to the edge correction in the 10mm XW.. But IMO, it would be nice to have both. The BHZ is great for those nights when you just don't want more than one EP to mess with..",4,4
197,new baader mark iv 8 24mm zoom eyepiece,"I'm not sure if you're a member of A-mart and have read Dave Russell's review on 32mm eyepieces including the 32mm BC Plossl published 3 years ago on A-mart. But Dave's conclusion was ""There are several factors that bring this eyepiece below the top 3. First, it has the smallest AFOV at 45 deg and compared to the others does seem quite narrow. Second, the deeply recessed eyelense enhances this sense of a narrow FOV. Third, while I can’t prove it, the field often seem dimmer in the Baader plossl."" So, Dave's conclusion was the 35mm Ultrascopic is better. Of course, YMMV, but the fact this EP is the only one in this line is on sale at $62 for a long time says something. No free lunch Looks like the 32mm BC Plossl has inferior light transmission..",2,4
198,new baader mark iv 8 24mm zoom eyepiece,"Another thing about zooms I find them very scope dependent.. In my 80mm refractor, the Nagler zoom gets a lot of use, more than the Leica. There the short focal length and restricted field doesn't much matter. I'd rather the Nagler on the planets than Leica, despite the fact that the quality of the barlowed Leica is every bit as good as the Nagler, and has more field.. The Leica gets a lot of use in my 12.5"" F5 reflector, but then I often swap in 100 degree eyepieces when I'm studying something for a long time. Otherwise on the planets it's the Leica + barlow.. In my 16"" scope, the Leica has yet to spend more than a few minutes in the focusser. There I'm using 100 degree stuff exclusively, and I will often use only 2 or 3 eyepieces the whole night..",2,5
199,new baader mark iv 8 24mm zoom eyepiece,"Paul,. I use the Baader HZ + the Baader HZ barlow with the 2"" adapter in a Stellarvue 2"" diagonal, which happens to be most similar to the Everbrite in size. Even though it does not hit the diagonal, it's very close. To be on the safe side , I use four O-rings in the 2"" adapter to increase the distance from the diagonal. It works beautifully, and looks cool as well !. If the aforementioned combo is something that you've been thinking of adopting in the future, then the O-rings correct the problem with zero expenses. Needless to say, the Baader zoom + BZ barlow is my weapon of choice for Lunar, planetary and glob observations.. George.",4,4
200,vixen sg 21x42 widefield binoculars,"lost a post. yesterday there was a post here about Baker Eyeshields for the Vixen-seemed interesting, but I can no longer find it. Deleted?. edj.",3,1
201,vixen sg 21x42 widefield binoculars,"You can see M31 with direct vision naked eye, from a dark site. With averted vision, again from a dark site, you can see the disk extend 3°. It's quite impressive, actually. Clear skies!. Thomas, Denmark.",4,4
202,vixen sg 21x42 widefield binoculars,"I think Neil was actually just making a statement rather than asking for help. What he was referring to was an explanation that Glenn offered in post #6.... ""A reminder: A Galilean's FOV scales as the diameter of the objective. At given power, double the objective diameter and you double the FOV. Provided the eyepiece has sufficient diameter at given separation from the eye. To maximize FOV, get the eye as close as possible; unlike the positive eyepiece, there is no external exit pupil and hence no fixed eye point.. The seeming too-large 'exit pupil' here is a consequence of the large objective chosen to expand the FOV. The light bundle for any one image point occupies only a portion of the objective, this effective diameter equalling the magnification multiplied by the observer's iris diameter. For ever farther off-axis image points, the location on the objective for the relevant light bundle moves ever farther from center to edge. This is in the very same manner that most wide angle camera lenses operate."". The links you provided regarding exit pupil as well as your exit pupil calculation are largely not applicable to the Vixen SG..",4,3
203,vixen sg 21x42 widefield binoculars,Chris.... Thank you for your kind words....Bob.,4,1
204,vixen sg 21x42 widefield binoculars,"I have the Kasai headset for 2.3x40s and like it for extended viewing of meteor showers, fireworks, and milkyway. Does not work as well in winter with face masks and hoods, as in the other seasons..",3,3
205,vixen sg 21x42 widefield binoculars,And don't be too nearsighted to use them..,2,2
206,vixen sg 21x42 widefield binoculars,Thanks for the clarification ( I didn't know this  ).. Mike.,3,1
207,vixen sg 21x42 widefield binoculars,"I do (need to) wear glasses while observing. I've tried contact lenses, but that was maybe 20 years ago - perhaps I sould try again?.",2,2
208,vixen sg 21x42 widefield binoculars,I ordered Vixen 2.1x42 direct from Japan for JPY 23300 ($158) + Shipping; but email receipt shows extra fees escalating price to JPY 32750 (exluding any customs fees). They don't accept credit cards nor paypal (wanting direct bank deposit as stated). Is this normal?.,2,2
209,vixen sg 21x42 widefield binoculars,"Stacy, $300 is the standard asking price so that is a fine price but not really a deal. Though with Optics Planet do not use there free shipping option (Fedex smart post) because they are very prone to losing packages. One order I made got lost and it took over a month to be made right, so I highly advise paying a little extra for the better shipping option.. Personally I think over all $300 is a good deal for this binocular because a single decent quality telescope eyepiece is about $100 to $200 (and of course with these binos you are getting twice the glass of a telescope eyepiece). Also not to mention the view, the ""owl vision"" I get with them truly pleases me to no end. If you enjoy low power observing I say theses are a no brainier to buy..",4,2
210,nikon wx testing,Not getting any younger.....,2,1
211,nikon wx testing,reasonable- $5000 for the 70mm. please do not be so cheap. and discourage him from cloning. edj.,2,2
212,nikon wx testing,"Izi choice. For me obviously Nikon WX, they are something really special..",4,2
213,nikon wx testing,"I just got back after a round of testing the new Nikon 7X50 and 10X50 WX, conducted at the retail shop, Focus Scientific, here in Ottawa. My principal interest was the 10X50, for obvious reasons. There's a fair *chance* I'll go back again tomorrow, so if you have any specific points needing addressing, ask away.. In a word, WOW!. They meet my expectations, based on published info. That is, there were no surprises at all. Including the fact that the published figures for the AFoV understate reality notably, due to their being merely calculations.. Using the flashlight-through-the objective test, which projects a circle of light as defined by the field stop, I measure AFoVs of:. 7X50, 71 degrees. 10X50, 85 degrees. These figures should be correct to within about 0.5 degree.. It goes without saying that they utilize the full aperture on axis. But the circle of full illumination is quite small. But that's absolutely OK! A baffle, which appears to be within the prism system, is sized so as to provide maximal stray light suppression without impinging on the axial light cone. This is a very good strategy; it mirrors my own preference in my home-made binos.. False exit pupil segments, or 'fingernails' as we like to call them, are a NON ISSUE. There are two, but even the worst is such a tiny sliver as to be of practically no import... IF it were to be sufficiently near the principal exit pupil, that is. But nope, these pupil segments are well and safely removed from ever falling upon one's iris.. The region surrounding the exit pupil is agreeably dark when the instrument is pointed up toward the daytime sky. Which means that unless direct ingress of a quite bright light source illuminates the interior walls and prism/lens edges, this source of scatter to reduce contrast is vanishingly small. I should conduct some further testing under extreme conditions to explore this further, so as to divine just what surfaces would be illuminated and how near/far from the exit pupil they lie.. By *visual* comparison of an illuminated surface seen directly and through the the bino, I *crudely estimate* a transmission in the neighborhood of 90-ish percent. I could detect a slight dimming, which I feel must preclude a transmission of 95+%. But do note that such visual comparisons are fraught with the potential for illusion. If I can rig up an add-on tube for my SQM in time, I'll strive to obtain a much more reliable measurement, which I should think will have an error of no larger than about 1%.. More to follow... (I'm afraid of losing my work on this phone.  ).",5,5
214,nikon wx testing,We cannot assume that because Nikon WX 7x50 is 10.7 deg = 75° AFOV.,2,3
215,nikon wx testing,"tripod-I used a tripod at times with my fuji 7x50s, disconnect yes but it works. cost-this is a hobby, something to enjoy If the optics work and one can afford-great. edj.",4,3
216,nikon wx testing,"Yes, it is nice to read a user report. I contacted dealer this morning about my order.. They told me that they have no idea when it comes. I see 7x50 WX 100th anniversary model is in stock and 10x50 anniversary model will be available in 7-14 days.. It makes me wonder Nikon hasn't produced a regular model beyond 100th anniversary 100 units.. It looks like my binoculars mount gets delivered earlier than binoculars.... Should I change my order to 100th anniversary model instead? Tammy.",3,2
217,nikon wx testing,Would that happen to be the same dealer who has pre-announced his own line of WX binoculars? https://www.cloudyni...0-mm-binocular/.,3,2
218,nikon wx testing,"Longitudinal chromatic aberration is invisible. A good quality 4X10 bino placed behind the eyepiece, thus acting as a 4X quadrupler, shows a still mighty fine image! The resolving power far surpasses the eye's ability to resolve. At this 40X on the 10X bino, details on a moderately distant power pole and its hardware were revealed which I think could hold up reasonably well compared to a dedicated 40X50 spotting scope of middling quality.. There is lateral chromatic aberration, which I suspect is introduced by the eyepiece. At the field edge, where it's naturally of maximal magnitude, I estimated the angular width of the colored fringes on a distant power pole as seen against the brighter sky. When the pole is placed near the right side field edge, there is a purple fringe seen against the right side of the pole, and a green fringe seen adjacent to the left side of the pole, projected against the sky. These two fringes are of essentially equal width. The pole was measured to be some 400m distant, using a laser rangefinder. It's apparent angular width I estimate to be some 2 arcminutes. The colored fringes for the 10X bino were about 1/4 the pole width, or about 1/2 arcminute. At 10X this is a magnified apparent width of 5 arcminutes. I did a quicker examination of this for the 7X50, and find a roughly similar magnified apparent colored fringe width of some 5 arcminutes. And so the *apparent* extent of this fringing is about the same for both binos at each's field edge, in spite of the smaller AFoV for the 7X unit. Note that these are *estimates*, which certainly could be improved upon.. Field flatness is excellent. Even for my increasingly crystalizing eye lenses  , for which focus accommodation is poor, it required no refocusing whatsoever to retain best sharpness as I scanned across the full field.. No astigmatism of note was seen even to the field edge. But if I go back tomorrow we'll be using an artificial star as seen across the building's basement. In such darkness I'll be using the full aperture due to my dilated irises. I just hope the near focus accommdates this.... I had no trouble at all seeing both fields in their entirety. But then, I also do well with 100 degree AFoV oculars in bino mode.. Late afternoon car headlights did not reveal any roof line-induced diffraction spike. I plan to use a blazing LED flashlight in the darkened basement to make for a *much* more extreme test.. The daytime impressions, using high amd low contrast test subjects, were most positive indeed. Based on this, I feel confident that nighttime performance will not disappoint. But it sure would be nice to have had that opportunity!. Hopefully more to come tomorrow....",5,5
219,nikon wx testing,"First off, welcome to Cloudy Nights and the Binocular forum.. If you're not going to use a tripod, 10x is about the most I can handhold without it being too jittery. To really study the moon, you probably need 20x, so I would recommend the 20x60 IS Zeisses. If you want to save a lot of cash, get a tripod and buy a regular pair of binoculars. If it were me, I would get these:. https://oberwerk.com...0mm-deluxe-iii/. and put them on a tripod. I own these and they are my most used tripod mounted binoculars..",4,3
220,apm 120mm ed apo binoculars,"Had a Denk on my Obsession 12.5 dob. A hazzle with balance, looking at lower objects. Not a big success..",2,3
221,apm 120mm ed apo binoculars,Markus stated in the other threadno airline transport as hand luggage.. Stellarfire.,3,2
222,apm 120mm ed apo binoculars,"Binomania.it will show and test the APM 120 SD at the annual meeting August 26-28, 2016. Hope Piergiovanni Salimbeni of Binomania will share ASAP a first detailed test report. We need feed.. Stellarfire.",4,2
223,apm 120mm ed apo binoculars,And the clear aperture on the eyepiece side plus the diameter of the circle of full illumination,3,2
224,apm 120mm ed apo binoculars,True but wasn't sure on the mounting bracket to the binocular itself. More pics of the mount! =P.,2,2
225,apm 120mm ed apo binoculars,"No false pupils with my BinoBox.....uses first surface mirrors instead of prisms. Also 70+% edge of field illumination.. OTOH, I've learned to live with the ""fingernails"" in my 100mm APOs which are outstanding in all other respects..",4,5
226,apm 120mm ed apo binoculars,IMO more stable mounting than a P mount would be necessary at the magnifications that many 120 owners would want to be able to use....100x+..,2,2
227,apm 120mm ed apo binoculars,"Considering the musings of Matt, Bill, Brian, Allardk and my budget... I think I could go to 4 pairs of eyepieces for ~$2K... I like the notion of keeping things parfocal... I don't mind giving up some FOV outside the power-midrange, where I would spend less time... which leads me to the following ep sets for the coming APM 120s:. ES 20mm -     33x. Nagler 13mm -  51x (sweet spot). DeLite 9mm -   73x. DeLite 5mm -   132x. These should satisfy me... If they don't, somebody kick me! Most of us have been delighted with much less throughout our stargazing journeys. In other words, I may not be able to afford a front row seat to the greatest game in town, but this set will certainly get me out of the nosebleed seats and muchcloser to the action!!! Waiting as the funds accrue is easier, having penciled in a list of eyepieces! Thanks all!",4,2
228,apm 120mm ed apo binoculars,"This isn't just limited to the use of rhomb turrets, though; Porro II turrets can also put up false pupils.Mr. Bill found the same problem with the Vixen BT81S which uses Porro II prism clusters.Attached are a couple of his photos of the Vixen; do these look familiar?Rich.",4,2
229,apm 120mm ed apo binoculars,I would like to open a thread of a 140 ed with new prism...,4,1
230,mrbills new apm apos,"oh man.. i can feel your dissapoint Mr.Bill, im sorry.",1,1
231,mrbills new apm apos,"Rich,. Your comments go some way to putting things into perspective.. As to the difference in suppression of light leaks, the Miya's f/7.5 is better for this than f/5.5. How about the apertures throughout the prism system? If the Miya, as viewed from the front, through the edge of the objective, shows less of the perimeter of a field stop of given diameter, that would be another contributing factor.. As I've stated before, better for contrast to have a smaller circle of full illumination if this reduces these light leaks. Personally, I have no qualms about a zero-sized 'circle' of full illumination as long as edge-of-field illumination does not fall below about 30-40% (not including loss due to 'oversized' field stop.).",4,4
232,mrbills new apm apos,"Let me ask a stupid question... You are extending the objective lens hoods when observing/testing, right? I only ask since it doesn't appear that you extended them in the picture above.",3,1
233,mrbills new apm apos,"Here you go:. It is hard to suppress camera lens flare but you can get some idea.  I think I took at 2 seconds, f/16, ISO 100, Canon EF 100mm macro and Canon 1Dx.. Without eyepiece:.  Looking for side:.  Through 21mm eyepiece (field stop 23mm):.  A little down:.  A little up:.  This one is Swarovski 95mm EMS binoscope with Panoptic 27 (field stop 30.3mm), you can see EMS mirror..  Tammy.",3,4
234,mrbills new apm apos,Here is finder mounted using two predrilled and tapped holes.. I like these simple finders...work good and weigh 4 ounces (and they're cheap).,3,4
235,mrbills new apm apos,"Factory solution is to replace the aperture stop in front of the prism which is 25mm with one that is 23 mm, which by the way is the advertised rear aperture.. So what you are saying is right....fix  with current batch would be to remove back and insert the 23mm aperture stop  over the current 25mm stop.. View of rear prism baffle..",2,4
236,mrbills new apm apos,"Discussing lateral color issue with Markus. He tells me that the CA is in the eyepieces, not the binocular. Need to check eyepieces with reflector which has zero color..",2,4
237,mrbills new apm apos,"That might explain some of the apparent difference between Rich's Miyauchi exit pupil fingernails and my APO's exit pupils....his is f/7 and mine is f/5.5.. OTOH, the semi is faster than the APO, has less light leakage, but apparently pays for it with chordal clipped exit pupils..",4,4
238,mrbills new apm apos,"About your price comparison: What about shipping cost?.  With whom should you rather deal: A NYC giant price cutter, or the people who bring us Cloudy Nights?.",3,2
239,mrbills new apm apos,"I wouldn't care if it was from Walmart. If they're going to charge three grand for it I'd expect nothing less than flawless optics. If I paid Ferrari prices for a Volkswagen I'd expect Ferrari performance. Your mileage may differ (and it obviously does). No worries, I don't intend to argue about it..",2,2
240,are the new apms worth it,"""Tell them the binoculars are such strong build, that misalignment during shipping and bad handling is not possible."". Mr. Bill,. This sounds to me like a Worlds First!!!. Though I'm quite sure that the eccentric rings are not going to be rotating all on their own, I fail to see how that the prisms can be locked in to that extent. It must be rugged, but THAT rugged, I dunno - What are you thinking?.",1,2
241,are the new apms worth it,"Yeah, right, the 2"" skirt of the Ethos would totally get in the way when it comes to inserting the EP all the way into the binocular.  Bummer...  Doesn't the 13E fit some binoviewers, though?  I thought I'd read about using that eyepiece for BVing.. Rich.",2,3
242,are the new apms worth it,"What about using Belleville washers ,as a non-fatiguing alternative to the mentioned rubber washers?. A better setup might be  setscrew pushers, to slide the prisms in two directions, vs tilting them?  Post-mfg. installation of those, I have used to parallelize Nikon 20 x 120mm. Models I and II  whose one-barrel only eccentric was very badly corroded..",1,4
243,are the new apms worth it,I am also still owing my comparison between the Kowa Highlander and the new APMs. It's just so difficult to find a suitable target in the heavily light polluted Tokyo sky. What would be a good test object? Maybe a close double star? What do you want me to look at? I am thankful for any suggestion.. Best regards. Heinz.,3,2
244,are the new apms worth it,"But it isn't  pressure. It would only be equal at the particular atm pressure at the locale at the time it was initially purged. If the seals are any good they should be able to hold a modest positive pressure to ensure that there is never a vacuum pressure relative to the outside, right? Positive pressure is generally something you do to  nothing gets in from the outside.. My point here is that if the seals can't hold a modest positive pressure indefinitely then they are  truly airtight. In order to  you have to put a higher pressure gas inside to displace what was previously in,. Anyway this is sliding off-topic. I am sure this issue has been beat to death in other threads as related to binoculars and other ""purged"" optics.. ---. Michael Mc.",2,3
245,are the new apms worth it,"Regarding the in focus/ out of focus collimation test, like Glenn points out, it only shows there is a misalignment, not the degree.  Michael's images show some misalignment but we can't tell how much.. With some practice, you can learn to relax your eyes and look  the binos into infinity while looking at a target of known angular diameter like Jupiter.  You can then estimate the number of planetary diameters the images are displaced by and come up with a number.. At 16x the standard for divergence (relative to the viewer) is 3 arc minutes but for many, myself included, a 1 arcminute error can become apparent at that mag.  At 160x an error of only 6 arcseconds would be just as noticeable, highlighting how critical alignment must be at these high mags..  Rich.",2,3
246,are the new apms worth it,,3,1
247,are the new apms worth it,I'm so jealous of you guys!  But I'll wait at least until Mr. Bill gives his opinion..,4,1
248,are the new apms worth it,I just found that my previous chart (of the Libec LX7 with H38B head in the quoted post on page 14) was for the APMs without the eyepieces. With the Docter UWAs (7.65kg in total) they are nearly perfectly balanced by the Libec head. See the new counterweight chart below and compare it to the previous one. The APMs are practically on the ideal line now.. I am expecting my pair within a few days - with a pair of Docters! Christmas time!. Heinz.,4,2
249,are the new apms worth it,"Good news, Michael!. I respect your opinions and look forward to your evaluation of the two APM binos.  Comparing the two binos side-by-side with the same  eyepieces will be a real ""apples to apples"" comparison.... Did Lunt give you any time frame for delivery?. Rich.",4,1
250,loa 3d binocular,Got mine last Monday with the extra bonus of solid cloud cover from the moment they shipped until maybe this coming Tuesday...could only do the left eye and both eyes focus test on a water tower 10 kms away...very sharp 3D views and easy to hold steady.They would also be a great binocular in standard form without the arrays.,4,4
251,loa 3d binocular,Can I breathe yet?.,2,1
252,loa 3d binocular,"First light last night. Stayed outuntil after3AM and sky was very dark after the moon. set. Star fields in the Milky Way were a blast. Hard to stop looking. After a time I. noticed my arms were aching from holding the binoculars so long without taking a. break. The binos are light but holding your arms up with them for half hour stretches. gives you a workout....and you don't mind because you are so preoccupied with. the view. At least I was. This time next year my arms will look like Popeye's.. I do have a zero gravity chair and spent some time in it but overall I just preferred. to stand and sweep the sky. The Sagittarius area was amazing but so was sweeping. the outer arms when they rose later in the night.. Hard to say what my favorite targets were. The alpha Perseus association was. particularly nice as was the double cluster. The whole line from Auriga to Sagittarius. was entrancing. Stars and the major nebula show up very well and bright. I was. very pleased with the coatings and ergonomics. I did notice the double star effect. on the brightest stars that people have commented on in the LOA's. I probably only. saw them because I looked for them, otherwise I doubt if I would have noticed.. M33 was another surprise for me; it popped right out when sweeping by.. Just playing with the star fields was fun. Move a little to slide a star off the close. grid and suddenly it's in the background. The 3-D isn't continuous but in layers. so in that respect it doesn't look realistic.. Who knows how these will wear on me over time but I love this product after. my first night with them. Good job and thank you, Russ!.",4,5
253,loa 3d binocular,Don't you know that nothing is ever settled in the Eyepiece Forum? And we know there are some very strong opinions here in the Binocular Forum.  But when someone challenges my judgment I will defend my opinion. No harm no foul. It would be very boring indeed if we all had the same tastes and opinions.. Mike.,2,1
254,loa 3d binocular,"the pro. ""you see differently"". the con. the cost. $300. ? I am going to let others gamble on this FIRST-but then maybe ?. edj.",2,2
255,loa 3d binocular,"But RD is deliberately used in the eyepiece! So if one is really interested in doing ""science"" and needs an accurate view of what they are observing or studying, then then should be using an older Abbe design eyepiece and nothing modern. Heck, even the current day Abbes have been modified to the point that they show some RD since they are built to work on very fast f/4 systems. So just making point that if science is the goal, then wide field eyepieces should not be used as they introduce fakery.. In all honestly, I would posit that probably more than 90% of amateur astronomers do the hobby forentertainment andself gratification, not science. I think it has been like that for at least the past half century. Real science has so far past what can be done at the amateur level that the process that amateurs use for astronomy, which is mainly visual observing with small aperture optics, is a process that ""science"" left behind more than a century ago.So anything we are doing today was perhaps a good scientific process in the 1800's, but by today's standard it is not at all (there are a few exceptions of course like amateur contributions in variable and double star astronomy - but that is a small group that does that).. IMO the ""science"" in amateur astronomy is more in the reading and studying that many do to educate themselves on the various astronomical objects and phenomena. The equipment to look at it or take pictures of it is more like a field trip and not ""science"". FWIW, I have been observing now for almost 50 years, and I have to say that observing an object in the simulated 3D of the LOA21s really brings to forefront that a dimensional nature of the object exists. In traditional flat-viewing this aspect of the object is often forgotten and overlooked. So really, seeing it in a 3D view, even though it is artificial, triggers curiosity about the target that motivates one to see if we have hard science on the object that reveals its true 3D nature. So as example, when was the last time you looked at M13 and wondered exactly which of the more prominent stars in the Glob were in the foreground vs background? You cannot tell this by brightness because the brighter foreground star may well be just a more luminous star deeper in the cluster. So looking at M42 in the LOA21s last evening for the 1st time, it really began to spur my curiosity to begin to study and memorize the depth relationships of that nebula so when I observe it in the future, I can try to use that knowledge to imagine it in proper 3D space. I never was motivated to do that at all with traditional observing...but the new LOA21s have sparked that curiosity. So of course there is an entertainment component to the LOA21s and the 3D binoculars, but there is also that component to the traditional flat-view monoviewing, and since most folks observe with wide fields and not Abbe Orthos, really all the viewing we do is not showing us the reality of what is up there. Heck, I ditched the 82 degree EPs because I was fed up with how distorted lunar features were in the off-axis...I just do not want to look at such overt features and watch them change shape and orientation when the drift from edge to center...it's like viewing the Moon in a fun house mirror! From a scientifically correct view standpoint, I think the wide field eyepiece is the biggest offender because the marketing is silent to that reality, whereas at least on the new 3D technologies Denkmeier has been forthright saying it is simulating 3D and not real. Honest..",5,5
256,loa 3d binocular,"See.....Suiter's ""wobbly stack."". See.....Suiter's (Star Testing Astronomical Telescopes) ""wobbly stack"" Page 36 my edition..",2,1
257,loa 3d binocular,"Of course,. Of course, mine won't be here until Tuesday... and it's nice and clear here.",4,2
258,loa 3d binocular,"""....modifying an office chair......."". sounds like a good idea. as long as. it can lean back without tiping. edj.",2,1
259,loa 3d binocular,"there was a question on the article followup about the Moon views , but no answer.",2,1
260,new apm 100 90° semi apo w fork mount unboxing,This is my setup ready for the mount....should be plenty stout..,4,3
261,new apm 100 90° semi apo w fork mount unboxing,"Thank you Vondragonnoggin. This is very helpful information. I ordered the Smith-Victor Pro 5 head based on your recommendation. I am a little nervous about the lack of the counterweight adjustment as you described, but I will try it out. That's the only way for me to know. If you are using it with success then that's a good enough testimonial for me.. I had already ordered a Manfrotto 161 from B&H last week (which arrived this past Friday) but I am within the return period and can send it back for an exchange, if the 475 is the way to go. The 161 I bought was ""used"" for $475. It doesn't look used to me however.. Regarding the digital settings encoding kit, are most observers using one? Is that considered a priority item?. James.",4,3
262,new apm 100 90° semi apo w fork mount unboxing,"Totally agree....the mount is fine, it's the pedestal mounting of the binocular that's the issue.. My doorstop solution provides three point support that eliminates the jitter and greatly dampens the ""rap test."".",4,2
263,new apm 100 90° semi apo w fork mount unboxing,"The new APM fork with my 100 semi-apos is perfectly balanced from horizon to zenith. The adjustable mounting plate allows you to perfectly balance different eyepieces. Once balanced, the binos retain equal balance/tension in all orientations. It's pretty much perfect!.",5,4
264,new apm 100 90° semi apo w fork mount unboxing,"Mark, I'm embarrassed to say that I didn't know that. Yes, I would only want two-eyed viewing. I just wanted something that is grab-and-go. I was under the impression that two scopes are ""better"" than one in terms of resolution and I was also under the impression that using a binoviewer would dilute the contrast/brightness of targets but I am learning that maybe that's not the case..",2,3
265,new apm 100 90° semi apo w fork mount unboxing,R2D2 just let out a series of bleeps and whistles after reading this..,4,1
266,new apm 100 90° semi apo w fork mount unboxing,Did away with the oak....all you need is the two doorstops shown above in post #185. Stops almost all vibration.....I'm happy with the simplicity of my solution (and you know how picky I am)  Try it Mike. Jam the doorstops in real good..,4,3
267,new apm 100 90° semi apo w fork mount unboxing,"When I first posted my ""Doorstop Solution"", I was using the two large doorstops, placed horizontally on the mounting plate.. I tried Mr.Bill's modified version (shims on the fork arms) and still wasn't satisfied. So I went to ""Doorstop Mk.II"". The larger, heavier doorsteps are now placed under the bino tubes lengthwise... and smaller​doorstops fill the gap between the large doorstop and the edge of the mounting pedestal, providing a stabilizing force to that weak spot.. It's only slightly more effective than either of the other ""Doorstop designs"", but I'm satisfied. I can focus much more precisely at higher powers. Although I rarely use more than80X (and 25X - 45X probably 90% of the time)...I can fine focus at 180X with little effort. And the two-doorstop setup takes less than a minute.. Mike.",4,4
268,new apm 100 90° semi apo w fork mount unboxing,There are tube inserts with an M8 female tread also from Ganter. You can probably find sonthing locally. No I did not mention to Markus. I can show him the mount of I see home this spring at the ITV.,4,3
269,new apm 100 90° semi apo w fork mount unboxing,Another picture.....,4,2
270,kowa highlander prominar versus apm 100 45 ed,"Tammy, does those EMS work with others spotting scopes or only the modular objetive of the ATX made it possible?.",3,1
271,kowa highlander prominar versus apm 100 45 ed,Buying directly from Japan is always cheaper than from Ebay or US/else. I bought a Vixen 2x42 a year ago for ~$230 total including shipping which is almost 1/3 discount!.,4,2
272,kowa highlander prominar versus apm 100 45 ed,"But a center mount takes the instrument in it's center of gravity, what is a huge advantage.. You nearly do not need any friction and the instrument is moving as if it would not have any weight.. With a fluid head and all the weight far above the turning point the situation is completely different.. Sure there are very good fluid heads with adjustable force to take all the torque of the mounted instrument, but they are huge and heavy themselves not to talk of the price.. A center mount is far smaller and with dramatically less weight.. Jochen.",4,3
273,kowa highlander prominar versus apm 100 45 ed,"Hi Graham,. like with every EMS binoscoope, you do have two adjustment screws for both axes, so the binos are always in perfect collimation.. Jochen.",5,4
274,kowa highlander prominar versus apm 100 45 ed,"First night out :-). Sometimes cloudy but supposed to get better.. The first things I have noticed. I looked at the Trapezium stars in Orion. The center of the FOV of the KOWA is very sharp. I compared it with the APM 100-45 ED with the 17.3 Delos (magnification 31.8x). The Kowa is sharper.. The APM goes a little ""deeper"" and the edge is much sharper than the Kowa.. For the rest I have noticed that it seems easier with the Kowa to see colour differences between stars. I noticed it straight away. Very surprising. More testing has to be done.. Certainly because I've noticed a slight colour difference between the Trapezium stars (Theta 1 Orionis and the others). Never noticed that. Had to check on SkySafari 5 if there's a difference between them..",5,5
275,kowa highlander prominar versus apm 100 45 ed,I guess the Kowa using Fluorite helps to partly compensate for the smaller aperture. This was mentioned in the report from the late Milton Wilcox..,4,3
276,kowa highlander prominar versus apm 100 45 ed,Well you cant take it with you and the kids will only squander it on useless stuff,2,2
277,kowa highlander prominar versus apm 100 45 ed,"Hi from Italy, compliments! I love my Kowa Highlander too.Have a nice observations!. Piergiovanni.",5,3
278,kowa highlander prominar versus apm 100 45 ed,Aha So you just unscrew the rod..... What I like about the Cartoni is that it is so small. Would be good for travel as well. Where did you buy this one ?.,4,3
